#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_10Kmin_02.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_6mm_10Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;BESKID_PMMA_DE_6mm
#DATE/TIME:                  ;05.02.2025 22:44:44 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_10Kmin_N2
#TEMPCAL:                    ;20-02-2023 11:34
#SENSITIVITY:                ;20-02-2023 11:40
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_6mm_10Kmin
#SAMPLE:                     ;PMMA_DE_6mm_10Kmin
#SAMPLE MASS /mg:            ;8.5350
#MATERIAL:                   ;black PMMA
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;133.9122
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C....700�C/-25.0....10.0K/min
#SEGMENT:                    ;S1-4/4
#SEG. 1:                     ;30�C/00:10/30�C
#SEG. 2:                     ;30�C/10.0(K/min)/700�C
#SEG. 3:                     ;700�C/00:10/700�C
#SEG. 4:                     ;700�C/25.0(K/min)/30�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 29.31200;  1.76000;1.122300e-02;   100.16239;50.00000;20.00000;4.94617;1
 29.33800;  1.80000;1.124105e-02;   100.16122;50.00000;20.00000;4.94618;1
 29.36500;  1.84000;1.140367e-02;   100.15466;50.00000;20.00000;4.94619;1
 29.39200;  1.88000;1.140364e-02;   100.14540;50.00000;20.00000;4.94620;1
 29.41900;  1.92000;1.140361e-02;   100.16766;50.00000;20.00000;4.94622;1
 29.44400;  1.96000;1.156623e-02;   100.17551;50.00000;20.00000;4.94623;1
 29.47000;  2.00000;1.174693e-02;   100.19133;50.00000;20.00000;4.94624;1
 29.49600;  2.04000;1.176497e-02;   100.19133;50.00000;20.00000;4.94625;1
 29.52400;  2.08000;1.178301e-02;   100.18735;50.00000;20.00000;4.94627;1
 29.55200;  2.12000;1.160226e-02;   100.19133;50.00000;20.00000;4.94628;1
 29.57700;  2.16000;1.172873e-02;   100.17551;50.00000;20.00000;4.94629;1
 29.60400;  2.20000;1.172870e-02;   100.19121;50.00000;20.00000;4.94631;1
 29.63100;  2.24000;1.165638e-02;   100.19121;50.00000;20.00000;4.94632;1
 29.65800;  2.28000;1.151178e-02;   100.19121;50.00000;20.00000;4.94633;1
 29.67700;  2.32000;1.152983e-02;   100.17950;50.00000;20.00000;4.94634;1
 29.70500;  2.36000;1.138523e-02;   100.19121;50.00000;20.00000;4.94635;1
 29.72800;  2.40000;1.129484e-02;   100.18336;50.00000;20.00000;4.94636;1
 29.75100;  2.44000;1.131289e-02;   100.18348;50.00000;20.00000;4.94637;1
 29.77600;  2.48000;1.124057e-02;   100.18336;50.00000;20.00000;4.94639;1
 29.79900;  2.52000;1.100562e-02;   100.17563;50.00000;20.00000;4.94640;1
 29.81900;  2.56000;1.066224e-02;   100.15993;50.00000;20.00000;4.94641;1
 29.83900;  2.60000;1.060800e-02;   100.15993;50.00000;20.00000;4.94642;1
 29.86500;  2.64000;1.051762e-02;   100.14411;50.00000;20.00000;4.94643;1
 29.88300;  2.68000;1.024653e-02;   100.14411;50.00000;20.00000;4.94644;1
 29.90300;  2.72000;1.015615e-02;   100.14411;50.00000;20.00000;4.94645;1
 29.92200;  2.76000;9.885062e-03;   100.12841;50.00000;20.00000;4.94646;1
 29.94200;  2.80000;9.722401e-03;   100.14411;50.00000;20.00000;4.94646;1
 29.95900;  2.84000;9.397101e-03;   100.12841;50.00000;20.00000;4.94647;1
 29.97800;  2.88000;9.216371e-03;   100.12841;50.00000;20.00000;4.94648;1
 29.99600;  2.92000;8.999500e-03;   100.12443;50.00000;20.00000;4.94649;1
 30.01000;  2.96000;8.728420e-03;   100.12056;50.00000;20.00000;4.94650;1
 30.02500;  3.00000;8.439268e-03;   100.12841;50.00000;20.00000;4.94650;1
 30.04200;  3.04000;8.330827e-03;   100.11271;50.00000;20.00000;4.94651;1
 30.05600;  3.08000;7.987464e-03;   100.10088;50.00000;20.00000;4.94652;1
 30.07300;  3.12000;7.662170e-03;   100.11271;50.00000;20.00000;4.94653;1
 30.08500;  3.16000;7.571806e-03;   100.09690;50.00000;20.00000;4.94653;1
 30.09500;  3.20000;7.138092e-03;   100.08518;50.00000;20.00000;4.94654;1
 30.11000;  3.24000;7.083869e-03;   100.08518;50.00000;20.00000;4.94654;1
 30.12000;  3.28000;6.740512e-03;   100.06948;50.00000;20.00000;4.94655;1
 30.12900;  3.32000;6.487511e-03;   100.06549;50.00000;20.00000;4.94655;1
 30.13800;  3.36000;6.306795e-03;   100.05366;50.00000;20.00000;4.94656;1
 30.14900;  3.40000;6.071865e-03;   100.04979;50.00000;20.00000;4.94656;1
 30.15600;  3.44000;5.746583e-03;   100.05378;50.00000;20.00000;4.94656;1
 30.16800;  3.48000;5.403227e-03;   100.04991;50.00000;20.00000;4.94657;1
 30.17500;  3.52000;5.330940e-03;   100.04991;50.00000;20.00000;4.94657;1
 30.18400;  3.56000;5.059871e-03;   100.03409;50.00000;20.00000;4.94658;1
 30.18900;  3.60000;4.933372e-03;   100.01839;50.00000;20.00000;4.94658;1
 30.19800;  3.64000;4.662303e-03;   100.00269;50.00000;20.00000;4.94658;1
 30.20100;  3.68000;4.391238e-03;   100.00269;50.00000;20.00000;4.94658;1
 30.20700;  3.72000;4.084030e-03;   100.00269;50.00000;20.00000;4.94659;1
 30.20900;  3.76000;3.957532e-03;    99.98699;50.00000;20.00000;4.94659;1
 30.21600;  3.80000;3.632254e-03;   100.00269;50.00000;20.00000;4.94659;1
 30.22100;  3.84000;3.632252e-03;    99.99086;50.00000;20.00000;4.94659;1
 30.22400;  3.88000;3.379258e-03;    99.98699;50.00000;20.00000;4.94660;1
 30.22600;  3.92000;3.090123e-03;    99.97129;50.00000;20.00000;4.94660;1
 30.23100;  3.96000;3.090122e-03;    99.95559;50.00000;20.00000;4.94660;1
 30.22900;  4.00000;2.819059e-03;    99.95161;50.00000;20.00000;4.94660;1
 30.23200;  4.04000;2.602208e-03;    99.93849;50.00000;20.00000;4.94660;1
 30.23400;  4.08000;2.746774e-03;    99.95419;50.00000;20.00000;4.94660;1
 30.23600;  4.12000;2.385356e-03;    99.93849;50.00000;20.00000;4.94660;1
 30.23600;  4.16000;2.439568e-03;    99.93849;50.00000;20.00000;4.94660;1
 30.23800;  4.20000;2.168505e-03;    99.92279;50.00000;20.00000;4.94660;1
 30.23700;  4.24000;2.204647e-03;    99.90709;50.00000;20.00000;4.94660;1
 30.23700;  4.28000;1.897442e-03;    99.90709;50.00000;20.00000;4.94660;1
 30.23700;  4.32000;1.879371e-03;    99.90709;50.00000;20.00000;4.94660;1
 30.23200;  4.36000;1.861301e-03;    99.90709;50.00000;20.00000;4.94660;1
 30.23600;  4.40000;1.536025e-03;    99.90709;50.00000;20.00000;4.94660;1
 30.23900;  4.44000;1.463741e-03;    99.89127;50.00000;20.00000;4.94660;1
 30.23200;  4.48000;1.373387e-03;    99.89127;50.00000;20.00000;4.94660;1
 30.23000;  4.52000;1.409529e-03;    99.87557;50.00000;20.00000;4.94660;1
 30.23100;  4.56000;1.246891e-03;    99.89127;50.00000;20.00000;4.94660;1
 30.22900;  4.60000;1.264962e-03;    99.87557;50.00000;20.00000;4.94660;1
 30.22800;  4.64000;1.120395e-03;    99.87557;50.00000;20.00000;4.94660;1
 30.22400;  4.68000;1.246892e-03;    99.88740;50.00000;20.00000;4.94660;1
 30.22000;  4.72000;9.938999e-04;    99.87170;50.00000;20.00000;4.94659;1
 30.21900;  4.76000;9.939000e-04;    99.86385;50.00000;20.00000;4.94659;1
 30.21900;  4.80000;8.493328e-04;    99.85987;50.00000;20.00000;4.94659;1
 30.21600;  4.84000;9.396876e-04;    99.85600;50.00000;20.00000;4.94659;1
 30.21200;  4.88000;8.854752e-04;    99.85987;50.00000;20.00000;4.94659;1
 30.20900;  4.92000;9.035463e-04;    99.85987;50.00000;20.00000;4.94659;1
 30.20500;  4.96000;7.951211e-04;    99.87170;50.00000;20.00000;4.94659;1
 30.20400;  5.00000;8.312630e-04;    99.85600;50.00000;20.00000;4.94659;1
 30.20000;  5.04000;8.312634e-04;    99.85600;50.00000;20.00000;4.94658;1
 30.19700;  5.08000;8.493345e-04;    99.84019;50.00000;20.00000;4.94658;1
 30.19200;  5.12000;7.409089e-04;    99.84417;50.00000;20.00000;4.94658;1
 30.18900;  5.16000;7.228385e-04;    99.84019;50.00000;20.00000;4.94658;1
 30.18600;  5.20000;7.409093e-04;    99.84417;50.00000;20.00000;4.94658;1
 30.18000;  5.24000;7.228391e-04;    99.82847;50.00000;20.00000;4.94658;1
 30.17800;  5.28000;6.686260e-04;    99.81675;50.00000;20.00000;4.94657;1
 30.17400;  5.32000;5.421294e-04;    99.81277;50.00000;20.00000;4.94657;1
 30.17200;  5.36000;6.686263e-04;    99.81664;50.00000;20.00000;4.94657;1
 30.16600;  5.40000;6.686267e-04;    99.81148;50.00000;20.00000;4.94657;1
 30.16200;  5.44000;6.866980e-04;    99.79578;50.00000;20.00000;4.94657;1
 30.15700;  5.48000;7.589823e-04;    99.79965;50.00000;20.00000;4.94656;1
 30.15300;  5.52000;7.770536e-04;    99.79567;50.00000;20.00000;4.94656;1
 30.14800;  5.56000;5.782727e-04;    99.79567;50.00000;20.00000;4.94656;1
 30.14400;  5.60000;7.951253e-04;    99.77997;50.00000;20.00000;4.94656;1
 30.14200;  5.64000;7.951258e-04;    99.77997;50.00000;20.00000;4.94656;1
 30.13600;  5.68000;7.770549e-04;    99.79567;50.00000;20.00000;4.94655;1
 30.13300;  5.72000;7.951261e-04;    99.79567;50.00000;20.00000;4.94655;1
 30.12700;  5.76000;7.770555e-04;    99.77997;50.00000;20.00000;4.94655;1
 30.12500;  5.80000;8.493399e-04;    99.77610;50.00000;20.00000;4.94655;1
 30.11700;  5.84000;8.854827e-04;    99.77997;50.00000;20.00000;4.94655;1
 30.11500;  5.88000;8.674118e-04;    99.77997;50.00000;20.00000;4.94655;1
 30.11100;  5.92000;8.854832e-04;    99.78008;50.00000;20.00000;4.94654;1
 30.10600;  5.96000;8.674125e-04;    99.77610;50.00000;20.00000;4.94654;1
 30.10300;  6.00000;1.030053e-03;    99.76438;50.00000;20.00000;4.94654;1
 30.09900;  6.04000;1.048124e-03;    99.78008;50.00000;20.00000;4.94654;1
 30.09600;  6.08000;9.035556e-04;    99.76427;50.00000;20.00000;4.94654;1
 30.09400;  6.12000;1.120409e-03;    99.76427;50.00000;20.00000;4.94654;1
 30.08800;  6.16000;1.102339e-03;    99.76427;50.00000;20.00000;4.94653;1
 30.08700;  6.20000;1.138481e-03;    99.76427;50.00000;20.00000;4.94653;1
 30.08000;  6.24000;1.283051e-03;    99.74857;50.00000;20.00000;4.94653;1
 30.07700;  6.28000;1.319193e-03;    99.76427;50.00000;20.00000;4.94653;1
 30.07600;  6.32000;1.283051e-03;    99.76427;50.00000;20.00000;4.94653;1
 30.07100;  6.36000;1.264981e-03;    99.76040;50.00000;20.00000;4.94652;1
 30.07000;  6.40000;1.301123e-03;    99.75911;50.00000;20.00000;4.94652;1
 30.06700;  6.44000;1.391479e-03;    99.74728;50.00000;20.00000;4.94652;1
 30.06400;  6.48000;1.536049e-03;    99.74728;50.00000;20.00000;4.94652;1
 30.06000;  6.52000;1.608334e-03;    99.73158;50.00000;20.00000;4.94652;1
 30.05900;  6.56000;1.698691e-03;    99.73158;50.00000;20.00000;4.94652;1
 30.05500;  6.60000;1.825190e-03;    99.73146;50.00000;20.00000;4.94652;1
 30.05200;  6.64000;1.879404e-03;    99.73146;50.00000;20.00000;4.94652;1
 30.05100;  6.68000;1.879404e-03;    99.74329;50.00000;20.00000;4.94651;1
 30.04600;  6.72000;2.042046e-03;    99.74716;50.00000;20.00000;4.94651;1
 30.04400;  6.76000;1.770978e-03;    99.73146;50.00000;20.00000;4.94651;1
 30.04600;  6.80000;2.023974e-03;    99.74728;50.00000;20.00000;4.94651;1
 30.04200;  6.84000;2.150473e-03;    99.74728;50.00000;20.00000;4.94651;1
 30.03800;  6.88000;2.114332e-03;    99.73158;50.00000;20.00000;4.94651;1
 30.03500;  6.92000;2.132404e-03;    99.74728;50.00000;20.00000;4.94651;1
 30.03700;  6.96000;2.385400e-03;    99.75513;50.00000;20.00000;4.94651;1
 30.03300;  7.00000;2.240831e-03;    99.74599;50.00000;20.00000;4.94651;1
 30.03100;  7.04000;2.385402e-03;    99.74599;50.00000;20.00000;4.94651;1
 30.03300;  7.08000;2.529972e-03;    99.73029;50.00000;20.00000;4.94651;1
 30.02900;  7.12000;2.529973e-03;    99.74599;50.00000;20.00000;4.94651;1
 30.02700;  7.16000;2.584187e-03;    99.74599;50.00000;20.00000;4.94650;1
 30.02500;  7.20000;2.656472e-03;    99.74599;50.00000;20.00000;4.94650;1
 30.02300;  7.24000;2.728758e-03;    99.73415;50.00000;20.00000;4.94650;1
 30.02200;  7.28000;2.764900e-03;    99.73415;50.00000;20.00000;4.94650;1
 30.02300;  7.32000;2.891399e-03;    99.73017;50.00000;20.00000;4.94650;1
 30.02000;  7.36000;2.710687e-03;    99.73017;50.00000;20.00000;4.94650;1
 30.02000;  7.40000;2.855257e-03;    99.73802;50.00000;20.00000;4.94650;1
 30.01600;  7.44000;2.927543e-03;    99.73017;50.00000;20.00000;4.94650;1
 30.01400;  7.48000;2.855259e-03;    99.72232;50.00000;20.00000;4.94650;1
 30.01600;  7.52000;2.837187e-03;    99.73017;50.00000;20.00000;4.94650;1
 30.01200;  7.56000;3.108257e-03;    99.71447;50.00000;20.00000;4.94650;1
 30.01100;  7.60000;3.072115e-03;    99.71447;50.00000;20.00000;4.94650;1
 30.01200;  7.64000;3.017900e-03;    99.69877;50.00000;20.00000;4.94650;1
 30.00900;  7.68000;3.090186e-03;    99.71459;50.00000;20.00000;4.94650;1
 30.00800;  7.72000;3.198614e-03;    99.71459;50.00000;20.00000;4.94649;1
 30.00500;  7.76000;3.234758e-03;    99.71060;50.00000;20.00000;4.94649;1
 30.00600;  7.80000;3.343185e-03;    99.71459;50.00000;20.00000;4.94649;1
 30.00300;  7.84000;3.270901e-03;    99.69877;50.00000;20.00000;4.94649;1
 30.00400;  7.88000;3.307043e-03;    99.69479;50.00000;20.00000;4.94649;1
 30.00700;  7.92000;3.307042e-03;    99.69877;50.00000;20.00000;4.94649;1
 30.00300;  7.96000;3.325115e-03;    99.71447;50.00000;20.00000;4.94649;1
 30.00400;  8.00000;3.343186e-03;    99.69877;50.00000;20.00000;4.94649;1
 30.00300;  8.04000;3.469685e-03;    99.69877;50.00000;20.00000;4.94649;1
 30.00400;  8.08000;3.379328e-03;    99.69490;50.00000;20.00000;4.94649;1
 30.00400;  8.12000;3.325114e-03;    99.69490;50.00000;20.00000;4.94649;1
 30.00000;  8.16000;3.361258e-03;    99.69490;50.00000;20.00000;4.94649;1
 30.00300;  8.20000;3.487756e-03;    99.69092;50.00000;20.00000;4.94649;1
 30.00300;  8.24000;3.578113e-03;    99.68307;50.00000;20.00000;4.94649;1
 30.00100;  8.28000;3.469685e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99800;  8.32000;3.451615e-03;    99.66737;50.00000;20.00000;4.94649;1
 30.00100;  8.36000;3.487757e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99900;  8.40000;3.523900e-03;    99.66725;50.00000;20.00000;4.94649;1
 30.00000;  8.44000;3.560042e-03;    99.66339;50.00000;20.00000;4.94649;1
 29.99700;  8.48000;3.433544e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99500;  8.52000;3.596187e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99300;  8.56000;3.704615e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99400;  8.60000;3.578115e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99400;  8.64000;3.523902e-03;    99.67522;50.00000;20.00000;4.94649;1
 29.99500;  8.68000;3.578115e-03;    99.67522;50.00000;20.00000;4.94649;1
 29.99200;  8.72000;3.614259e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99400;  8.76000;3.541973e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99100;  8.80000;3.596188e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99000;  8.84000;3.469689e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.99500;  8.88000;3.469687e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.98900;  8.92000;3.487761e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99000;  8.96000;3.596188e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99000;  9.00000;3.541974e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99000;  9.04000;3.433546e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.99000;  9.08000;3.397404e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.98800;  9.12000;3.397404e-03;    99.68307;50.00000;20.00000;4.94649;1
 29.98900;  9.16000;3.487761e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.98800;  9.20000;3.325119e-03;    99.65167;50.00000;20.00000;4.94649;1
 29.98900;  9.24000;3.325119e-03;    99.65565;50.00000;20.00000;4.94649;1
 29.98800;  9.28000;3.343191e-03;    99.65155;50.00000;20.00000;4.94649;1
 29.98600;  9.32000;3.361263e-03;    99.65155;50.00000;20.00000;4.94649;1
 29.98700;  9.36000;3.361262e-03;    99.65155;50.00000;20.00000;4.94649;1
 29.98700;  9.40000;3.469690e-03;    99.65155;50.00000;20.00000;4.94649;1
 29.98900;  9.44000;3.451618e-03;    99.65155;50.00000;20.00000;4.94649;1
 29.98500;  9.48000;3.325120e-03;    99.65565;50.00000;20.00000;4.94648;1
 29.98700;  9.52000;3.415476e-03;    99.65565;50.00000;20.00000;4.94649;1
 29.98900;  9.56000;3.307048e-03;    99.65565;50.00000;20.00000;4.94649;1
 29.98800;  9.60000;3.397404e-03;    99.65565;50.00000;20.00000;4.94649;1
 29.98600;  9.64000;3.307049e-03;    99.65952;50.00000;20.00000;4.94649;1
 29.98500;  9.68000;3.433548e-03;    99.66737;50.00000;20.00000;4.94648;1
 29.98800;  9.72000;3.361262e-03;    99.66350;50.00000;20.00000;4.94649;1
 29.98600;  9.76000;3.397405e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.98600;  9.80000;3.288977e-03;    99.66737;50.00000;20.00000;4.94649;1
 29.98500;  9.84000;3.325120e-03;    99.66737;50.00000;20.00000;4.94648;1
 29.98200;  9.88000;3.325121e-03;    99.66737;50.00000;20.00000;4.94648;1
 29.98600;  9.92000;3.523904e-03;    99.65554;50.00000;20.00000;4.94649;1
 29.98400;  9.96083;3.288978e-03;    99.65554;50.00000;20.00000;4.94648;1
 29.98500;  9.97083;3.361263e-03;    99.65167;50.00000;20.00000;4.94648;2
 29.98600;  9.98083;3.234763e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98500;  9.99083;3.307049e-03;    99.65167;50.00000;20.00000;4.94648;2
 29.98600; 10.00083;3.361263e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98800; 10.01083;3.560046e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98700; 10.02083;3.451619e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98700; 10.03083;3.397405e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98600; 10.04083;3.361263e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98500; 10.05083;3.343192e-03;    99.65167;50.00000;20.00000;4.94648;2
 29.98600; 10.06083;3.216692e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98500; 10.07083;3.180550e-03;    99.65565;50.00000;20.00000;4.94648;2
 29.98600; 10.08083;3.234763e-03;    99.66737;50.00000;20.00000;4.94649;2
 29.98500; 10.09083;3.379334e-03;    99.66737;50.00000;20.00000;4.94648;2
 29.98900; 10.10083;3.487761e-03;    99.66737;50.00000;20.00000;4.94649;2
 29.98700; 10.11083;3.560046e-03;    99.65554;50.00000;20.00000;4.94649;2
 29.98800; 10.12083;3.650403e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98800; 10.13083;3.578117e-03;    99.65167;50.00000;20.00000;4.94649;2
 29.98600; 10.14083;3.541976e-03;    99.64769;50.00000;20.00000;4.94649;2
 29.99000; 10.15083;3.632331e-03;    99.63984;50.00000;20.00000;4.94649;2
 29.98900; 10.16083;3.668474e-03;    99.65155;50.00000;20.00000;4.94649;2
 29.99200; 10.17083;3.722687e-03;    99.65155;50.00000;20.00000;4.94649;2
 29.99400; 10.18083;3.776900e-03;    99.64769;50.00000;20.00000;4.94649;2
 29.99200; 10.19083;3.939542e-03;    99.63984;50.00000;20.00000;4.94649;2
 29.99600; 10.20083;4.011826e-03;    99.65425;50.00000;20.00000;4.94649;2
 29.99800; 10.21083;4.029896e-03;    99.65425;50.00000;20.00000;4.94649;2
 30.00100; 10.22083;4.156394e-03;    99.65425;50.00000;20.00000;4.94649;2
 30.00200; 10.23083;4.282893e-03;    99.65026;50.00000;20.00000;4.94649;2
 30.00300; 10.24083;4.391320e-03;    99.65425;50.00000;20.00000;4.94649;2
 30.00900; 10.25083;4.608172e-03;    99.65425;50.00000;20.00000;4.94650;2
 30.01300; 10.26083;4.788883e-03;    99.64253;50.00000;20.00000;4.94650;2
 30.01400; 10.27083;5.005738e-03;    99.65425;50.00000;20.00000;4.94650;2
 30.02000; 10.28083;5.078020e-03;    99.64640;50.00000;20.00000;4.94650;2
 30.02100; 10.29083;5.294875e-03;    99.65038;50.00000;20.00000;4.94650;2
