#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_30Kmin_06.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_600_30Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;13.02.2025 4:37:45 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_30Kmin_correct
#TEMPCAL:                    ;06-01-2021 09:50
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_600_30Kmin powder
#SAMPLE:                     ;PMMA_DE_600_30Kmin
#SAMPLE MASS /mg:            ;8.4031
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;139.7991
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C/30.0(K/min)/700�C
#SEGMENT:                    ;S2/3
#SEG. 2:                     ;30�C/30.0(K/min)/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 29.94200;10.09333;-7.955740e-05;99.73248;50.00000;20.00000;5.70611
 29.94200;10.10000;-4.773444e-05;99.73248;50.00000;20.00000;5.70611
 29.94400;10.10667; 4.773451e-05;99.73248;50.00000;20.00000;5.70611
 29.93900;10.11333; 6.364579e-05;99.73248;50.00000;20.00000;5.70613
 29.94200;10.12000; 6.364592e-05;99.73248;50.00000;20.00000;5.70611
 29.94200;10.12667; 3.182296e-05;99.73248;50.00000;20.00000;5.70611
 29.94300;10.13333; 1.113804e-04;99.73653;50.00000;20.00000;5.70611
 29.94200;10.14000; 2.227613e-04;99.73653;50.00000;20.00000;5.70611
 29.94600;10.14667; 3.182311e-04;99.74045;50.00000;20.00000;5.70610
 29.94800;10.15333; 4.137008e-04;99.74973;50.00000;20.00000;5.70609
 29.94900;10.16000; 4.296126e-04;99.74581;50.00000;20.00000;5.70609
 29.94800;10.16667; 5.250816e-04;99.73379;50.00000;20.00000;5.70609
 29.95200;10.17333; 5.409946e-04;99.74307;50.00000;20.00000;5.70608
 29.95500;10.18000; 5.569073e-04;99.75247;50.00000;20.00000;5.70606
 29.95600;10.18667; 6.205542e-04;99.73783;50.00000;20.00000;5.70606
 29.95900;10.19333; 7.637605e-04;99.74057;50.00000;20.00000;5.70605
 29.96100;10.20000; 8.274082e-04;99.75378;50.00000;20.00000;5.70604
 29.96200;10.20667; 8.114971e-04;99.74045;50.00000;20.00000;5.70604
 29.96700;10.21333; 8.433233e-04;99.74319;50.00000;20.00000;5.70602
 29.97100;10.22000; 8.910610e-04;99.75771;50.00000;20.00000;5.70600
 29.97200;10.22667; 8.910616e-04;99.74712;50.00000;20.00000;5.70600
 29.98000;10.23333; 1.034273e-03;99.75116;50.00000;20.00000;5.70597
 29.98200;10.24000; 1.161570e-03;99.74985;50.00000;20.00000;5.70596
 29.98800;10.24667; 1.241135e-03;99.74188;50.00000;20.00000;5.70594
 29.99300;10.25333; 1.288875e-03;99.75771;50.00000;20.00000;5.70592
 29.99600;10.26000; 1.352526e-03;99.74450;50.00000;20.00000;5.70591
 30.00600;10.26667; 1.527569e-03;99.75378;50.00000;20.00000;5.70587
 30.00800;10.27333; 1.670781e-03;99.75378;50.00000;20.00000;5.70586
 30.01800;10.28000; 1.750354e-03;99.74450;50.00000;20.00000;5.70582
 30.02300;10.28667; 1.877658e-03;99.76842;50.00000;20.00000;5.70580
 30.03300;10.29333; 1.973146e-03;99.75378;50.00000;20.00000;5.70576
 30.04100;10.30000; 2.180020e-03;99.76437;50.00000;20.00000;5.70573
 30.05100;10.30667; 2.355074e-03;99.76437;50.00000;20.00000;5.70569
 30.05500;10.31333; 2.498295e-03;99.75378;50.00000;20.00000;5.70568
 30.06600;10.32000; 2.737006e-03;99.77508;50.00000;20.00000;5.70564
 30.07600;10.32667; 2.975718e-03;99.75652;50.00000;20.00000;5.70560
 30.08700;10.33333; 3.150784e-03;99.75914;50.00000;20.00000;5.70555
 30.09700;10.34000; 3.389502e-03;99.76056;50.00000;20.00000;5.70552
 30.10800;10.34667; 3.596400e-03;99.76175;50.00000;20.00000;5.70547
 30.11800;10.35333; 3.787385e-03;99.75783;50.00000;20.00000;5.70543
 30.13200;10.36000; 4.010210e-03;99.75914;50.00000;20.00000;5.70538
 30.14300;10.36667; 4.280772e-03;99.75914;50.00000;20.00000;5.70534
 30.16100;10.37333; 4.567273e-03;99.76568;50.00000;20.00000;5.70527
 30.17300;10.38000; 4.821934e-03;99.76711;50.00000;20.00000;5.70522
 30.18500;10.38667; 5.219826e-03;99.77104;50.00000;20.00000;5.70518
 30.20200;10.39333; 5.538171e-03;99.76973;50.00000;20.00000;5.70511
 30.22100;10.40000; 5.856534e-03;99.76854;50.00000;20.00000;5.70504
 30.23400;10.40667; 6.143048e-03;99.76711;50.00000;20.00000;5.70499
 30.25200;10.41333; 6.556909e-03;99.76842;50.00000;20.00000;5.70492
 30.27000;10.42000; 6.859373e-03;99.76842;50.00000;20.00000;5.70485
 30.28600;10.42667; 7.289158e-03;99.77116;50.00000;20.00000;5.70479
 30.30700;10.43333; 7.687147e-03;99.77116;50.00000;20.00000;5.70470
 30.32500;10.44000; 8.101046e-03;99.77508;50.00000;20.00000;5.70463
 30.34600;10.44667; 8.721880e-03;99.77508;50.00000;20.00000;5.70455
 30.36500;10.45333; 9.294970e-03;99.77913;50.00000;20.00000;5.70448
 30.38900;10.46000; 9.804443e-03;99.77770;50.00000;20.00000;5.70439
 30.41200;10.46667; 1.039351e-02;99.78044;50.00000;20.00000;5.70430
 30.43300;10.47333; 1.104624e-02;99.77782;50.00000;20.00000;5.70422
 30.46300;10.48000; 1.160357e-02;99.77901;50.00000;20.00000;5.70410
 30.48400;10.48667; 1.224042e-02;99.77508;50.00000;20.00000;5.70402
 30.51100;10.49333; 1.292511e-02;99.77508;50.00000;20.00000;5.70392
 30.53600;10.50000; 1.349837e-02;99.77246;50.00000;20.00000;5.70382
 30.56100;10.50667; 1.413532e-02;99.77377;50.00000;20.00000;5.70372
 30.59300;10.51333; 1.496339e-02;99.77116;50.00000;20.00000;5.70360
 30.62200;10.52000; 1.579147e-02;99.77377;50.00000;20.00000;5.70349
 30.65200;10.52667; 1.655591e-02;99.77377;50.00000;20.00000;5.70337
 30.68100;10.53333; 1.733629e-02;99.77913;50.00000;20.00000;5.70326
 30.71400;10.54000; 1.816450e-02;99.77913;50.00000;20.00000;5.70313
 30.74400;10.54667; 1.892904e-02;99.78306;50.00000;20.00000;5.70301
 30.77900;10.55333; 1.977327e-02;99.78306;50.00000;20.00000;5.70288
 30.81200;10.56000; 2.061752e-02;99.78698;50.00000;20.00000;5.70275
 30.84900;10.56667; 2.136634e-02;99.78437;50.00000;20.00000;5.70261
 30.88900;10.57333; 2.230630e-02;99.78710;50.00000;20.00000;5.70245
 30.92100;10.58000; 2.351686e-02;99.78448;50.00000;20.00000;5.70233
 30.96100;10.58667; 2.463207e-02;99.78437;50.00000;20.00000;5.70218
 31.00000;10.59333; 2.573140e-02;99.77901;50.00000;20.00000;5.70202
 31.04000;10.60000; 2.681489e-02;99.77913;50.00000;20.00000;5.70187
 31.08000;10.60667; 2.802582e-02;99.77377;50.00000;20.00000;5.70172
 31.12200;10.61333; 2.917316e-02;99.77639;50.00000;20.00000;5.70155
 31.16400;10.62000; 3.017725e-02;99.77377;50.00000;20.00000;5.70139
 31.21300;10.62667; 3.130894e-02;99.77508;50.00000;20.00000;5.70120
 31.25400;10.63333; 3.258386e-02;99.77377;50.00000;20.00000;5.70104
 31.30000;10.64000; 3.379527e-02;99.77639;50.00000;20.00000;5.70086
 31.34700;10.64667; 3.519789e-02;99.77520;50.00000;20.00000;5.70068
 31.39700;10.65333; 3.660068e-02;99.78044;50.00000;20.00000;5.70049
 31.44500;10.66000; 3.811500e-02;99.78044;50.00000;20.00000;5.70030
 31.49400;10.66667; 3.948609e-02;99.78437;50.00000;20.00000;5.70011
 31.54700;10.67333; 4.095296e-02;99.78175;50.00000;20.00000;5.69991
 31.60000;10.68000; 4.235622e-02;99.78437;50.00000;20.00000;5.69970
 31.65700;10.68667; 4.387122e-02;99.78175;50.00000;20.00000;5.69948
 31.71000;10.69333; 4.519503e-02;99.78317;50.00000;20.00000;5.69928
 31.76600;10.70000; 4.688546e-02;99.78175;50.00000;20.00000;5.69906
 31.82300;10.70667; 4.852825e-02;99.78306;50.00000;20.00000;5.69884
 31.88300;10.71333; 5.009161e-02;99.77782;50.00000;20.00000;5.69861
 31.94300;10.72000; 5.181442e-02;99.77770;50.00000;20.00000;5.69838
 32.00500;10.72667; 5.350558e-02;99.77377;50.00000;20.00000;5.69814
 32.06600;10.73333; 5.524465e-02;99.77508;50.00000;20.00000;5.69790
 32.12900;10.74000; 5.715923e-02;99.77377;50.00000;20.00000;5.69766
 32.19700;10.74667; 5.905824e-02;99.77913;50.00000;20.00000;5.69739
 32.25700;10.75333; 6.067023e-02;99.77770;50.00000;20.00000;5.69716
 32.32700;10.76000; 6.244215e-02;99.78317;50.00000;20.00000;5.69689
 32.39500;10.76667; 6.413447e-02;99.78317;50.00000;20.00000;5.69663
 32.46500;10.77333; 6.608206e-02;99.78841;50.00000;20.00000;5.69635
 32.53400;10.78000; 6.804571e-02;99.78841;50.00000;20.00000;5.69609
 32.60800;10.78667; 7.007356e-02;99.79508;50.00000;20.00000;5.69580
 32.67900;10.79333; 7.203769e-02;99.79508;50.00000;20.00000;5.69553
 32.75500;10.80000; 7.411386e-02;99.80043;50.00000;20.00000;5.69523
 32.83300;10.80667; 7.615846e-02;99.80174;50.00000;20.00000;5.69493
 32.91100;10.81333; 7.823517e-02;99.80579;50.00000;20.00000;5.69463
 32.99000;10.82000; 8.043971e-02;99.80305;50.00000;20.00000;5.69432
 33.06800;10.82667; 8.256471e-02;99.80579;50.00000;20.00000;5.69402
 33.15000;10.83333; 8.465827e-02;99.80043;50.00000;20.00000;5.69370
 33.23000;10.84000; 8.700710e-02;99.80043;50.00000;20.00000;5.69339
 33.31500;10.84667; 8.922890e-02;99.79377;50.00000;20.00000;5.69306
 33.40200;10.85333; 9.157868e-02;99.79246;50.00000;20.00000;5.69272
 33.48900;10.86000; 9.375330e-02;99.78579;50.00000;20.00000;5.69238
 33.57800;10.86667; 9.599210e-02;99.78579;50.00000;20.00000;5.69204
 33.66800;10.87333; 9.840671e-02;99.78044;50.00000;20.00000;5.69169
 33.76200;10.88000;      0.10073;99.78175;50.00000;20.00000;5.69133
 33.85100;10.88667;      0.10305;99.77913;50.00000;20.00000;5.69098
 33.94600;10.89333;      0.10557;99.78437;50.00000;20.00000;5.69061
 34.04200;10.90000;      0.10801;99.78306;50.00000;20.00000;5.69024
 34.13600;10.90667;      0.11050;99.78710;50.00000;20.00000;5.68987
 34.23600;10.91333;      0.11301;99.78579;50.00000;20.00000;5.68949
 34.33900;10.92000;      0.11550;99.79103;50.00000;20.00000;5.68909
 34.43900;10.92667;      0.11806;99.78972;50.00000;20.00000;5.68870
 34.54300;10.93333;      0.12064;99.79246;50.00000;20.00000;5.68829
 34.64800;10.94000;      0.12323;99.78972;50.00000;20.00000;5.68789
 34.75200;10.94667;      0.12587;99.78972;50.00000;20.00000;5.68748
 34.85900;10.95333;      0.12847;99.78698;50.00000;20.00000;5.68707
 34.96700;10.96000;      0.13090;99.78841;50.00000;20.00000;5.68665
 35.07700;10.96667;      0.13352;99.78710;50.00000;20.00000;5.68622
 35.18500;10.97333;      0.13608;99.79234;50.00000;20.00000;5.68580
 35.30300;10.98000;      0.13886;99.79246;50.00000;20.00000;5.68534
 35.41700;10.98667;      0.14161;99.80567;50.00000;20.00000;5.68490
 35.53300;10.99333;      0.14420;99.79769;50.00000;20.00000;5.68445
 35.65200;11.00000;      0.14697;99.80305;50.00000;20.00000;5.68399
 35.76900;11.00667;      0.14978;99.80162;50.00000;20.00000;5.68353
 35.89000;11.01333;      0.15256;99.80709;50.00000;20.00000;5.68306
 36.01400;11.02000;      0.15536;99.80436;50.00000;20.00000;5.68258
 36.13700;11.02667;      0.15817;99.80828;50.00000;20.00000;5.68210
 36.26200;11.03333;      0.16079;99.80698;50.00000;20.00000;5.68161
 36.38800;11.04000;      0.16362;99.81233;50.00000;20.00000;5.68112
 36.51800;11.04667;      0.16649;99.80971;50.00000;20.00000;5.68062
 36.64800;11.05333;      0.16921;99.81376;50.00000;20.00000;5.68011
 36.77700;11.06000;      0.17217;99.81376;50.00000;20.00000;5.67961
 36.91000;11.06667;      0.17511;99.81900;50.00000;20.00000;5.67909
 37.04500;11.07333;      0.17800;99.81769;50.00000;20.00000;5.67857
 37.18000;11.08000;      0.18086;99.82161;50.00000;20.00000;5.67804
 37.31800;11.08667;      0.18357;99.81769;50.00000;20.00000;5.67750
 37.45400;11.09333;      0.18637;99.81900;50.00000;20.00000;5.67697
 37.59400;11.10000;      0.18927;99.81364;50.00000;20.00000;5.67643
 37.73800;11.10667;      0.19220;99.81364;50.00000;20.00000;5.67587
 37.88000;11.11333;      0.19525;99.80828;50.00000;20.00000;5.67531
 38.02700;11.12000;      0.19812;99.80698;50.00000;20.00000;5.67474
 38.17200;11.12667;      0.20112;99.80043;50.00000;20.00000;5.67418
 38.31900;11.13333;      0.20400;99.79912;50.00000;20.00000;5.67360
 38.46800;11.14000;      0.20689;99.79508;50.00000;20.00000;5.67302
 38.62000;11.14667;      0.20989;99.79769;50.00000;20.00000;5.67243
 38.77200;11.15333;      0.21287;99.79508;50.00000;20.00000;5.67184
 38.92800;11.16000;      0.21595;99.79900;50.00000;20.00000;5.67123
 39.08400;11.16667;      0.21889;99.79769;50.00000;20.00000;5.67062
 39.23800;11.17333;      0.22178;99.80436;50.00000;20.00000;5.67002
 39.39600;11.18000;      0.22476;99.80436;50.00000;20.00000;5.66940
 39.55700;11.18667;      0.22775;99.81102;50.00000;20.00000;5.66877
 39.72000;11.19333;      0.23058;99.80840;50.00000;20.00000;5.66814
 39.88100;11.20000;      0.23355;99.81102;50.00000;20.00000;5.66751
 40.04600;11.20667;      0.23654;99.80567;50.00000;20.00000;5.66686
 40.21300;11.21333;      0.23965;99.80567;50.00000;20.00000;5.66621
 40.38000;11.22000;      0.24272;99.82304;50.00000;20.00000;5.66556
 40.54800;11.22667;      0.24563;99.80174;50.00000;20.00000;5.66490
 40.72000;11.23333;      0.24855;99.82030;50.00000;20.00000;5.66423
 40.89400;11.24000;      0.25167;99.80174;50.00000;20.00000;5.66355
 41.06600;11.24667;      0.25478;99.81900;50.00000;20.00000;5.66288
 41.23800;11.25333;      0.25774;99.80174;50.00000;20.00000;5.66221
 41.41800;11.26000;      0.26068;99.82030;50.00000;20.00000;5.66150
 41.59400;11.26667;      0.26361;99.80305;50.00000;20.00000;5.66081
 41.77500;11.27333;      0.26661;99.80174;50.00000;20.00000;5.66010
 41.95400;11.28000;      0.26968;99.81102;50.00000;20.00000;5.65940
 42.13800;11.28667;      0.27271;99.81900;50.00000;20.00000;5.65868
 42.32000;11.29333;      0.27567;99.79508;50.00000;20.00000;5.65797
 42.51000;11.30000;      0.27866;99.81102;50.00000;20.00000;5.65723
 42.69500;11.30667;      0.28162;99.79769;50.00000;20.00000;5.65650
 42.88200;11.31333;      0.28462;99.78579;50.00000;20.00000;5.65577
 43.07200;11.32000;      0.28760;99.79638;50.00000;20.00000;5.65503
 43.26300;11.32667;      0.29061;99.80698;50.00000;20.00000;5.65428
 43.45500;11.33333;      0.29360;99.79103;50.00000;20.00000;5.65353
 43.65000;11.34000;      0.29659;99.80971;50.00000;20.00000;5.65276
 43.84500;11.34667;      0.29957;99.80043;50.00000;20.00000;5.65200
 44.04200;11.35333;      0.30256;99.81102;50.00000;20.00000;5.65122
 44.23900;11.36000;      0.30562;99.80043;50.00000;20.00000;5.65045
 44.43800;11.36667;      0.30857;99.78710;50.00000;20.00000;5.64967
 44.64300;11.37333;      0.31144;99.79365;50.00000;20.00000;5.64887
 44.84200;11.38000;      0.31428;99.80031;50.00000;20.00000;5.64809
 45.04600;11.38667;      0.31717;99.78437;50.00000;20.00000;5.64728
 45.25000;11.39333;      0.32014;99.79496;50.00000;20.00000;5.64648
 45.46000;11.40000;      0.32317;99.78306;50.00000;20.00000;5.64566
 45.67000;11.40667;      0.32617;99.79377;50.00000;20.00000;5.64483
 45.87500;11.41333;      0.32902;99.78448;50.00000;20.00000;5.64403
 46.08700;11.42000;      0.33179;99.79769;50.00000;20.00000;5.64320
 46.29900;11.42667;      0.33465;99.79246;50.00000;20.00000;5.64236
 46.51200;11.43333;      0.33752;99.80305;50.00000;20.00000;5.64152
 46.72800;11.44000;      0.34038;99.79377;50.00000;20.00000;5.64068
 46.94100;11.44667;      0.34330;99.80305;50.00000;20.00000;5.63984
 47.16100;11.45333;      0.34622;99.79234;50.00000;20.00000;5.63897
 47.37900;11.46000;      0.34911;99.80293;50.00000;20.00000;5.63811
 47.59700;11.46667;      0.35190;99.79115;50.00000;20.00000;5.63726
 47.81800;11.47333;      0.35467;99.80043;50.00000;20.00000;5.63639
 48.04000;11.48000;      0.35755;99.78579;50.00000;20.00000;5.63551
 48.26500;11.48667;      0.36033;99.79496;50.00000;20.00000;5.63463
 48.48900;11.49333;      0.36307;99.78567;50.00000;20.00000;5.63374
 48.72000;11.50000;      0.36579;99.79638;50.00000;20.00000;5.63284
 48.94300;11.50667;      0.36854;99.78710;50.00000;20.00000;5.63196
 49.17500;11.51333;      0.37128;99.79769;50.00000;20.00000;5.63104
 49.40500;11.52000;      0.37389;99.79103;50.00000;20.00000;5.63014
 49.63800;11.52667;      0.37656;99.80305;50.00000;20.00000;5.62922
 49.86900;11.53333;      0.37928;99.79508;50.00000;20.00000;5.62831
 50.10200;11.54000;      0.38207;99.80436;50.00000;20.00000;5.62739
 50.33600;11.54667;      0.38488;99.79496;50.00000;20.00000;5.62646
 50.57400;11.55333;      0.38759;99.80174;50.00000;20.00000;5.62552
 50.81100;11.56000;      0.39025;99.78841;50.00000;20.00000;5.62459
 51.05000;11.56667;      0.39292;99.79377;50.00000;20.00000;5.62364
 51.29100;11.57333;      0.39557;99.77913;50.00000;20.00000;5.62269
 51.53200;11.58000;      0.39833;99.78710;50.00000;20.00000;5.62174
 51.77400;11.58667;      0.40085;99.77377;50.00000;20.00000;5.62078
 52.01500;11.59333;      0.40335;99.78044;50.00000;20.00000;5.61983
 52.26200;11.60000;      0.40587;99.76842;50.00000;20.00000;5.61886
 52.50800;11.60667;      0.40850;99.77651;50.00000;20.00000;5.61788
 52.75400;11.61333;      0.41096;99.76842;50.00000;20.00000;5.61691
 53.00100;11.62000;      0.41337;99.77770;50.00000;20.00000;5.61593
 53.25400;11.62667;      0.41597;99.76842;50.00000;20.00000;5.61493
 53.50400;11.63333;      0.41849;99.77782;50.00000;20.00000;5.61394
 53.75300;11.64000;      0.42090;99.76854;50.00000;20.00000;5.61296
 54.00500;11.64667;      0.42358;99.77639;50.00000;20.00000;5.61196
 54.26000;11.65333;      0.42602;99.76723;50.00000;20.00000;5.61095
 54.51300;11.66000;      0.42851;99.77639;50.00000;20.00000;5.60995
 54.76900;11.66667;      0.43090;99.76854;50.00000;20.00000;5.60893
 55.02500;11.67333;      0.43328;99.77782;50.00000;20.00000;5.60792
 55.28200;11.68000;      0.43561;99.76973;50.00000;20.00000;5.60690
 55.54100;11.68667;      0.43789;99.77913;50.00000;20.00000;5.60587
 55.80300;11.69333;      0.44029;99.77116;50.00000;20.00000;5.60483
 56.06100;11.70000;      0.44261;99.77901;50.00000;20.00000;5.60381
 56.32400;11.70667;      0.44494;99.77246;50.00000;20.00000;5.60277
 56.58700;11.71333;      0.44719;99.77901;50.00000;20.00000;5.60172
 56.85000;11.72000;      0.44947;99.77246;50.00000;20.00000;5.60068
 57.11500;11.72667;      0.45176;99.77782;50.00000;20.00000;5.59963
 57.38100;11.73333;      0.45414;99.76973;50.00000;20.00000;5.59857
 57.64800;11.74000;      0.45639;99.77508;50.00000;20.00000;5.59751
 57.91500;11.74667;      0.45850;99.76449;50.00000;20.00000;5.59645
 58.18400;11.75333;      0.46081;99.77116;50.00000;20.00000;5.59538
 58.45500;11.76000;      0.46303;99.76306;50.00000;20.00000;5.59430
 58.72500;11.76667;      0.46531;99.77246;50.00000;20.00000;5.59323
 58.99700;11.77333;      0.46756;99.76580;50.00000;20.00000;5.59215
 59.26700;11.78000;      0.46963;99.77377;50.00000;20.00000;5.59108
 59.54000;11.78667;      0.47170;99.76854;50.00000;20.00000;5.58999
 59.81700;11.79333;      0.47378;99.77508;50.00000;20.00000;5.58889
 60.09100;11.80000;      0.47570;99.76711;50.00000;20.00000;5.58780
 60.36600;11.80667;      0.47778;99.77246;50.00000;20.00000;5.58670
 60.64200;11.81333;      0.47961;99.76449;50.00000;20.00000;5.58560
 60.92200;11.82000;      0.48163;99.76842;50.00000;20.00000;5.58449
 61.19700;11.82667;      0.48372;99.75509;50.00000;20.00000;5.58339
 61.47700;11.83333;      0.48571;99.75783;50.00000;20.00000;5.58227
 61.75900;11.84000;      0.48753;99.74450;50.00000;20.00000;5.58115
 62.04000;11.84667;      0.48945;99.75116;50.00000;20.00000;5.58003
 62.31900;11.85333;      0.49139;99.74450;50.00000;20.00000;5.57892
 62.60100;11.86000;      0.49331;99.75247;50.00000;20.00000;5.57779
 62.88600;11.86667;      0.49546;99.74843;50.00000;20.00000;5.57666
 63.17000;11.87333;      0.49734;99.76045;50.00000;20.00000;5.57552
 63.45500;11.88000;      0.49916;99.75640;50.00000;20.00000;5.57438
 63.74100;11.88667;      0.50081;99.75509;50.00000;20.00000;5.57324
 64.02500;11.89333;      0.50261;99.75640;50.00000;20.00000;5.57211
 64.31000;11.90000;      0.50439;99.75783;50.00000;20.00000;5.57097
 64.60000;11.90667;      0.50614;99.75640;50.00000;20.00000;5.56981
 64.88700;11.91333;      0.50807;99.75247;50.00000;20.00000;5.56866
 65.17800;11.92000;      0.50999;99.74985;50.00000;20.00000;5.56750
 65.46900;11.92667;      0.51166;99.74450;50.00000;20.00000;5.56634
 65.76000;11.93333;      0.51333;99.73783;50.00000;20.00000;5.56517
 66.04900;11.94000;      0.51504;99.73783;50.00000;20.00000;5.56402
 66.34400;11.94667;      0.51675;99.74045;50.00000;20.00000;5.56284
 66.63600;11.95333;      0.51846;99.74188;50.00000;20.00000;5.56167
 66.92600;11.96000;      0.52028;99.74581;50.00000;20.00000;5.56051
 67.22000;11.96667;      0.52207;99.75116;50.00000;20.00000;5.55933
 67.51600;11.97333;      0.52357;99.75247;50.00000;20.00000;5.55814
 67.81100;11.98000;      0.52507;99.75640;50.00000;20.00000;5.55696
 68.10600;11.98667;      0.52643;99.76045;50.00000;20.00000;5.55578
 68.39900;11.99333;      0.52830;99.76318;50.00000;20.00000;5.55460
 68.69600;12.00000;      0.53008;99.76580;50.00000;20.00000;5.55341
 68.99200;12.00667;      0.53164;99.76580;50.00000;20.00000;5.55223
 69.29300;12.01333;      0.53311;99.76449;50.00000;20.00000;5.55102
 69.59000;12.02000;      0.53450;99.75914;50.00000;20.00000;5.54983
 69.89100;12.02667;      0.53593;99.75378;50.00000;20.00000;5.54862
 70.18800;12.03333;      0.53748;99.75652;50.00000;20.00000;5.54743
 70.48600;12.04000;      0.53909;99.74450;50.00000;20.00000;5.54623
 70.79000;12.04667;      0.54038;99.74712;50.00000;20.00000;5.54501
 71.09000;12.05333;      0.54193;99.74188;50.00000;20.00000;5.54381
 71.39200;12.06000;      0.54347;99.72712;50.00000;20.00000;5.54259
 71.69100;12.06667;      0.54500;99.74057;50.00000;20.00000;5.54139
 71.99700;12.07333;      0.54631;99.73117;50.00000;20.00000;5.54016
 72.29800;12.08000;      0.54753;99.73926;50.00000;20.00000;5.53895
 72.60400;12.08667;      0.54905;99.74450;50.00000;20.00000;5.53772
 72.90700;12.09333;      0.55055;99.74057;50.00000;20.00000;5.53650
 73.21200;12.10000;      0.55190;99.75116;50.00000;20.00000;5.53527
 73.51500;12.10667;      0.55299;99.74319;50.00000;20.00000;5.53405
 73.82300;12.11333;      0.55426;99.73783;50.00000;20.00000;5.53281
 74.12600;12.12000;      0.55569;99.74307;50.00000;20.00000;5.53159
