#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_30Kmin_04.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_600_30Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;12.02.2025 23:13:20 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_30Kmin_correct
#TEMPCAL:                    ;06-01-2021 09:50
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_600_30Kmin powder
#SAMPLE:                     ;PMMA_DE_600_30Kmin
#SAMPLE MASS /mg:            ;8.5469
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;133.4895
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C/30.0(K/min)/700�C
#SEGMENT:                    ;S2/3
#SEG. 2:                     ;30�C/30.0(K/min)/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 30.67200;10.50667; 8.185781e-03;100.05757;50.00000;20.00000;5.70329
 30.70000;10.51333; 8.624190e-03;100.05757;50.00000;20.00000;5.70318
 30.73000;10.52000; 9.031323e-03;100.06143;50.00000;20.00000;5.70307
 30.76300;10.52667; 9.501101e-03;100.06143;50.00000;20.00000;5.70294
 30.79500;10.53333; 9.908282e-03;100.06669;50.00000;20.00000;5.70282
 30.82500;10.54000; 1.036243e-02;100.06669;50.00000;20.00000;5.70270
 30.85700;10.54667; 1.092618e-02;100.07184;50.00000;20.00000;5.70258
 30.89300;10.55333; 1.147433e-02;100.07184;50.00000;20.00000;5.70244
 30.93000;10.56000; 1.197556e-02;100.07313;50.00000;20.00000;5.70230
 30.96400;10.56667; 1.239851e-02;100.07055;50.00000;20.00000;5.70216
 31.00300;10.57333; 1.307201e-02;100.07184;50.00000;20.00000;5.70201
 31.04100;10.58000; 1.369857e-02;100.06798;50.00000;20.00000;5.70187
 31.07900;10.58667; 1.423122e-02;100.06657;50.00000;20.00000;5.70172
 31.12000;10.59333; 1.485787e-02;100.06002;50.00000;20.00000;5.70156
 31.16200;10.60000; 1.568810e-02;100.05885;50.00000;20.00000;5.70140
 31.20400;10.60667; 1.633050e-02;100.05230;50.00000;20.00000;5.70124
 31.24700;10.61333; 1.708254e-02;100.05359;50.00000;20.00000;5.70107
 31.28900;10.62000; 1.764672e-02;100.05218;50.00000;20.00000;5.70091
 31.33600;10.62667; 1.830495e-02;100.05616;50.00000;20.00000;5.70073
 31.38100;10.63333; 1.901017e-02;100.05885;50.00000;20.00000;5.70055
 31.43200;10.64000; 1.979381e-02;100.06540;50.00000;20.00000;5.70035
 31.48100;10.64667; 2.057748e-02;100.06798;50.00000;20.00000;5.70016
 31.52900;10.65333; 2.142383e-02;100.07710;50.00000;20.00000;5.69998
 31.57900;10.66000; 2.228592e-02;100.07968;50.00000;20.00000;5.69978
 31.62900;10.66667; 2.332035e-02;100.08623;50.00000;20.00000;5.69959
 31.68200;10.67333; 2.416695e-02;100.08635;50.00000;20.00000;5.69939
 31.73500;10.68000; 2.501362e-02;100.08892;50.00000;20.00000;5.69918
 31.79300;10.68667; 2.597008e-02;100.08752;50.00000;20.00000;5.69896
 31.85100;10.69333; 2.666033e-02;100.08892;50.00000;20.00000;5.69873
 31.90800;10.70000; 2.761691e-02;100.08635;50.00000;20.00000;5.69851
 31.96500;10.70667; 2.865189e-02;100.08752;50.00000;20.00000;5.69829
 32.02400;10.71333; 2.959299e-02;100.08237;50.00000;20.00000;5.69806
 32.08500;10.72000; 3.064388e-02;100.08237;50.00000;20.00000;5.69783
 32.14500;10.72667; 3.166350e-02;100.07839;50.00000;20.00000;5.69759
 32.21300;10.73333; 3.279306e-02;100.07968;50.00000;20.00000;5.69733
 32.27600;10.74000; 3.385993e-02;100.07839;50.00000;20.00000;5.69709
 32.34500;10.74667; 3.497405e-02;100.08366;50.00000;20.00000;5.69682
 32.41100;10.75333; 3.604118e-02;100.08366;50.00000;20.00000;5.69656
 32.48100;10.76000; 3.713986e-02;100.08892;50.00000;20.00000;5.69629
 32.54900;10.76667; 3.806620e-02;100.08763;50.00000;20.00000;5.69603
 32.62000;10.77333; 3.936884e-02;100.09150;50.00000;20.00000;5.69575
 32.69100;10.78000; 4.067160e-02;100.09009;50.00000;20.00000;5.69548
 32.76700;10.78667; 4.197464e-02;100.09150;50.00000;20.00000;5.69518
 32.84000;10.79333; 4.308962e-02;100.08892;50.00000;20.00000;5.69490
 32.91700;10.80000; 4.433024e-02;100.09278;50.00000;20.00000;5.69460
 32.99500;10.80667; 4.566508e-02;100.09150;50.00000;20.00000;5.69430
 33.07600;10.81333; 4.698448e-02;100.09547;50.00000;20.00000;5.69399
 33.15400;10.82000; 4.836664e-02;100.09278;50.00000;20.00000;5.69368
 33.23900;10.82667; 4.981191e-02;100.09547;50.00000;20.00000;5.69335
 33.31800;10.83333; 5.099057e-02;100.09021;50.00000;20.00000;5.69305
 33.40200;10.84000; 5.238906e-02;100.09021;50.00000;20.00000;5.69272
 33.49200;10.84667; 5.381930e-02;100.08366;50.00000;20.00000;5.69237
 33.57700;10.85333; 5.523384e-02;100.08494;50.00000;20.00000;5.69204
 33.66500;10.86000; 5.663298e-02;100.08108;50.00000;20.00000;5.69170
 33.75600;10.86667; 5.803241e-02;100.08366;50.00000;20.00000;5.69135
 33.84800;10.87333; 5.952616e-02;100.08097;50.00000;20.00000;5.69099
 33.93900;10.88000; 6.102006e-02;100.08494;50.00000;20.00000;5.69064
 34.03600;10.88667; 6.251441e-02;100.08623;50.00000;20.00000;5.69026
 34.13200;10.89333; 6.410304e-02;100.09150;50.00000;20.00000;5.68989
 34.22700;10.90000; 6.550355e-02;100.09150;50.00000;20.00000;5.68952
 34.32300;10.90667; 6.728087e-02;100.09536;50.00000;20.00000;5.68915
 34.42300;10.91333; 6.896447e-02;100.09407;50.00000;20.00000;5.68876
 34.52700;10.92000; 7.052294e-02;100.09676;50.00000;20.00000;5.68836
 34.62900;10.92667; 7.198737e-02;100.09419;50.00000;20.00000;5.68796
 34.73700;10.93333; 7.348370e-02;100.09547;50.00000;20.00000;5.68754
 34.84000;10.94000; 7.505847e-02;100.09150;50.00000;20.00000;5.68714
 34.94800;10.94667; 7.671221e-02;100.09278;50.00000;20.00000;5.68672
 35.05900;10.95333; 7.839775e-02;100.09150;50.00000;20.00000;5.68629
 35.16900;10.96000; 7.991080e-02;100.09547;50.00000;20.00000;5.68586
 35.28200;10.96667; 8.161266e-02;100.09547;50.00000;20.00000;5.68542
 35.39400;10.97333; 8.326761e-02;100.10062;50.00000;20.00000;5.68499
 35.50800;10.98000; 8.500145e-02;100.10074;50.00000;20.00000;5.68455
 35.62500;10.98667; 8.672004e-02;100.11630;50.00000;20.00000;5.68409
 35.74100;10.99333; 8.826610e-02;100.10975;50.00000;20.00000;5.68364
 35.86400;11.00000; 8.992277e-02;100.11373;50.00000;20.00000;5.68316
 35.98200;11.00667; 9.162651e-02;100.11104;50.00000;20.00000;5.68270
 36.10500;11.01333; 9.320519e-02;100.11513;50.00000;20.00000;5.68222
 36.23000;11.02000; 9.481568e-02;100.11244;50.00000;20.00000;5.68174
 36.35500;11.02667; 9.670928e-02;100.11373;50.00000;20.00000;5.68125
 36.48300;11.03333; 9.824198e-02;100.11115;50.00000;20.00000;5.68075
 36.61200;11.04000;      0.10003;100.11373;50.00000;20.00000;5.68025
 36.74200;11.04667;      0.10180;100.10987;50.00000;20.00000;5.67975
 36.87300;11.05333;      0.10333;100.11115;50.00000;20.00000;5.67924
 37.00800;11.06000;      0.10502;100.10858;50.00000;20.00000;5.67871
 37.14200;11.06667;      0.10673;100.11115;50.00000;20.00000;5.67819
 37.27700;11.07333;      0.10840;100.10717;50.00000;20.00000;5.67766
 37.41300;11.08000;      0.11014;100.10846;50.00000;20.00000;5.67713
 37.55500;11.08667;      0.11179;100.10331;50.00000;20.00000;5.67658
 37.69600;11.09333;      0.11347;100.10589;50.00000;20.00000;5.67603
 37.83800;11.10000;      0.11521;100.10191;50.00000;20.00000;5.67548
 37.98100;11.10667;      0.11692;100.10191;50.00000;20.00000;5.67492
 38.12600;11.11333;      0.11860;100.09664;50.00000;20.00000;5.67435
 38.27500;11.12000;      0.12028;100.09664;50.00000;20.00000;5.67377
 38.42400;11.12667;      0.12193;100.09278;50.00000;20.00000;5.67319
 38.57200;11.13333;      0.12361;100.09419;50.00000;20.00000;5.67262
 38.72400;11.14000;      0.12530;100.09150;50.00000;20.00000;5.67202
 38.87700;11.14667;      0.12696;100.09419;50.00000;20.00000;5.67143
 39.03000;11.15333;      0.12883;100.09021;50.00000;20.00000;5.67083
 39.18800;11.16000;      0.13041;100.09407;50.00000;20.00000;5.67021
 39.34500;11.16667;      0.13205;100.09407;50.00000;20.00000;5.66960
 39.50200;11.17333;      0.13365;100.09933;50.00000;20.00000;5.66899
 39.66800;11.18000;      0.13537;100.09805;50.00000;20.00000;5.66834
 39.82700;11.18667;      0.13694;100.10062;50.00000;20.00000;5.66772
 39.99000;11.19333;      0.13852;100.09547;50.00000;20.00000;5.66708
 40.15700;11.20000;      0.14025;100.09290;50.00000;20.00000;5.66643
 40.32300;11.20667;      0.14192;100.08366;50.00000;20.00000;5.66578
 40.49200;11.21333;      0.14358;100.08097;50.00000;20.00000;5.66512
 40.65900;11.22000;      0.14530;100.09676;50.00000;20.00000;5.66447
 40.83300;11.22667;      0.14683;100.07582;50.00000;20.00000;5.66379
 41.00400;11.23333;      0.14839;100.09536;50.00000;20.00000;5.66312
 41.18000;11.24000;      0.15008;100.07968;50.00000;20.00000;5.66243
 41.35500;11.24667;      0.15174;100.10062;50.00000;20.00000;5.66175
 41.53200;11.25333;      0.15344;100.09021;50.00000;20.00000;5.66106
 41.71000;11.26000;      0.15512;100.11244;50.00000;20.00000;5.66036
 41.88900;11.26667;      0.15674;100.09805;50.00000;20.00000;5.65966
 42.07200;11.27333;      0.15826;100.09805;50.00000;20.00000;5.65894
 42.25400;11.28000;      0.15978;100.10975;50.00000;20.00000;5.65823
 42.44000;11.28667;      0.16130;100.12028;50.00000;20.00000;5.65750
 42.62200;11.29333;      0.16280;100.09664;50.00000;20.00000;5.65679
 42.81200;11.30000;      0.16450;100.11244;50.00000;20.00000;5.65604
 43.00100;11.30667;      0.16615;100.09793;50.00000;20.00000;5.65530
 43.19300;11.31333;      0.16768;100.08506;50.00000;20.00000;5.65455
 43.38600;11.32000;      0.16916;100.09278;50.00000;20.00000;5.65380
 43.57600;11.32667;      0.17060;100.10191;50.00000;20.00000;5.65305
 43.77000;11.33333;      0.17216;100.08354;50.00000;20.00000;5.65229
 43.96800;11.34000;      0.17381;100.10074;50.00000;20.00000;5.65151
 44.16900;11.34667;      0.17541;100.09150;50.00000;20.00000;5.65073
 44.36500;11.35333;      0.17694;100.10203;50.00000;20.00000;5.64996
 44.56700;11.36000;      0.17830;100.09021;50.00000;20.00000;5.64916
 44.76600;11.36667;      0.17980;100.07839;50.00000;20.00000;5.64838
 44.97000;11.37333;      0.18128;100.08623;50.00000;20.00000;5.64758
 45.17600;11.38000;      0.18268;100.09407;50.00000;20.00000;5.64677
 45.38200;11.38667;      0.18410;100.07710;50.00000;20.00000;5.64597
 45.58700;11.39333;      0.18553;100.08623;50.00000;20.00000;5.64516
 45.79500;11.40000;      0.18706;100.07582;50.00000;20.00000;5.64434
 46.00800;11.40667;      0.18858;100.08635;50.00000;20.00000;5.64351
 46.21800;11.41333;      0.18996;100.07453;50.00000;20.00000;5.64268
 46.43100;11.42000;      0.19123;100.08623;50.00000;20.00000;5.64184
 46.64600;11.42667;      0.19265;100.07839;50.00000;20.00000;5.64100
 46.85900;11.43333;      0.19404;100.08880;50.00000;20.00000;5.64016
 47.07800;11.44000;      0.19533;100.07980;50.00000;20.00000;5.63930
 47.29600;11.44667;      0.19660;100.08763;50.00000;20.00000;5.63844
 47.51600;11.45333;      0.19796;100.07441;50.00000;20.00000;5.63758
 47.73600;11.46000;      0.19935;100.08097;50.00000;20.00000;5.63671
 47.95900;11.46667;      0.20070;100.06669;50.00000;20.00000;5.63583
 48.18200;11.47333;      0.20204;100.07453;50.00000;20.00000;5.63495
 48.40500;11.48000;      0.20340;100.06014;50.00000;20.00000;5.63408
 48.63000;11.48667;      0.20461;100.06915;50.00000;20.00000;5.63319
 48.86000;11.49333;      0.20578;100.06002;50.00000;20.00000;5.63228
 49.08800;11.50000;      0.20707;100.07184;50.00000;20.00000;5.63138
 49.31700;11.50667;      0.20837;100.06540;50.00000;20.00000;5.63048
 49.54600;11.51333;      0.20958;100.07710;50.00000;20.00000;5.62958
 49.77700;11.52000;      0.21080;100.06927;50.00000;20.00000;5.62867
 50.01400;11.52667;      0.21194;100.08108;50.00000;20.00000;5.62773
 50.24800;11.53333;      0.21312;100.07582;50.00000;20.00000;5.62681
 50.48300;11.54000;      0.21430;100.08763;50.00000;20.00000;5.62588
 50.71900;11.54667;      0.21552;100.08097;50.00000;20.00000;5.62495
 50.96000;11.55333;      0.21670;100.08892;50.00000;20.00000;5.62400
 51.20000;11.56000;      0.21792;100.07710;50.00000;20.00000;5.62305
 51.43800;11.56667;      0.21898;100.08237;50.00000;20.00000;5.62211
 51.67800;11.57333;      0.22005;100.06927;50.00000;20.00000;5.62116
 51.92500;11.58000;      0.22133;100.07710;50.00000;20.00000;5.62019
 52.16700;11.58667;      0.22232;100.06657;50.00000;20.00000;5.61923
 52.41500;11.59333;      0.22333;100.07453;50.00000;20.00000;5.61825
 52.65900;11.60000;      0.22432;100.06143;50.00000;20.00000;5.61729
 52.90900;11.60667;      0.22536;100.06798;50.00000;20.00000;5.61630
 53.15600;11.61333;      0.22639;100.05885;50.00000;20.00000;5.61532
 53.40700;11.62000;      0.22741;100.06529;50.00000;20.00000;5.61433
 53.65700;11.62667;      0.22852;100.05359;50.00000;20.00000;5.61334
 53.90800;11.63333;      0.22943;100.06014;50.00000;20.00000;5.61234
 54.16200;11.64000;      0.23030;100.04575;50.00000;20.00000;5.61134
 54.41600;11.64667;      0.23141;100.05090;50.00000;20.00000;5.61033
 54.67100;11.65333;      0.23236;100.03791;50.00000;20.00000;5.60932
 54.92500;11.66000;      0.23318;100.04434;50.00000;20.00000;5.60832
 55.18300;11.66667;      0.23400;100.03393;50.00000;20.00000;5.60729
 55.44000;11.67333;      0.23490;100.04048;50.00000;20.00000;5.60627
 55.70200;11.68000;      0.23592;100.03136;50.00000;20.00000;5.60524
 55.96400;11.68667;      0.23673;100.03779;50.00000;20.00000;5.60420
 56.22500;11.69333;      0.23752;100.03007;50.00000;20.00000;5.60316
 56.48900;11.70000;      0.23809;100.03920;50.00000;20.00000;5.60211
 56.74900;11.70667;      0.23882;100.03522;50.00000;20.00000;5.60108
 57.01400;11.71333;      0.23971;100.04434;50.00000;20.00000;5.60003
 57.27900;11.72000;      0.24057;100.03920;50.00000;20.00000;5.59898
 57.54600;11.72667;      0.24130;100.04703;50.00000;20.00000;5.59792
 57.81100;11.73333;      0.24219;100.04048;50.00000;20.00000;5.59686
 58.07900;11.74000;      0.24300;100.04703;50.00000;20.00000;5.59580
 58.34800;11.74667;      0.24370;100.03791;50.00000;20.00000;5.59473
 58.61900;11.75333;      0.24445;100.04446;50.00000;20.00000;5.59365
 58.89200;11.76000;      0.24525;100.03522;50.00000;20.00000;5.59257
 59.16300;11.76667;      0.24598;100.04317;50.00000;20.00000;5.59149
 59.43300;11.77333;      0.24656;100.03662;50.00000;20.00000;5.59041
 59.70900;11.78000;      0.24731;100.04446;50.00000;20.00000;5.58932
 59.98300;11.78667;      0.24795;100.04048;50.00000;20.00000;5.58823
 60.26000;11.79333;      0.24847;100.04832;50.00000;20.00000;5.58712
 60.53300;11.80000;      0.24905;100.04048;50.00000;20.00000;5.58604
 60.81100;11.80667;      0.24974;100.04434;50.00000;20.00000;5.58493
 61.09000;11.81333;      0.25032;100.03136;50.00000;20.00000;5.58382
 61.37000;11.82000;      0.25081;100.02867;50.00000;20.00000;5.58270
 61.64800;11.82667;      0.25128;100.01041;50.00000;20.00000;5.58159
 61.93100;11.83333;      0.25187;100.02083;50.00000;20.00000;5.58046
 62.20700;11.84000;      0.25236; 99.99204;50.00000;20.00000;5.57936
 62.48900;11.84667;      0.25278;100.00129;50.00000;20.00000;5.57824
 62.77500;11.85333;      0.25324; 99.99076;50.00000;20.00000;5.57710
 63.05900;11.86000;      0.25377; 99.99590;50.00000;20.00000;5.57596
 63.34100;11.86667;      0.25434; 99.98947;50.00000;20.00000;5.57484
 63.62600;11.87333;      0.25482;100.00246;50.00000;20.00000;5.57370
 63.91000;11.88000;      0.25529; 99.99860;50.00000;20.00000;5.57257
 64.19700;11.88667;      0.25563;100.00246;50.00000;20.00000;5.57142
 64.48600;11.89333;      0.25601;100.00515;50.00000;20.00000;5.57027
 64.77300;11.90000;      0.25633; 99.99731;50.00000;20.00000;5.56912
 65.06300;11.90667;      0.25670;100.00257;50.00000;20.00000;5.56796
 65.35100;11.91333;      0.25719; 99.99473;50.00000;20.00000;5.56681
 65.64000;11.92000;      0.25774;100.00386;50.00000;20.00000;5.56565
 65.93400;11.92667;      0.25805; 99.99076;50.00000;20.00000;5.56448
 66.22100;11.93333;      0.25836; 99.97894;50.00000;20.00000;5.56333
 66.51500;11.94000;      0.25880; 99.98549;50.00000;20.00000;5.56215
 66.80500;11.94667;      0.25910; 99.98023;50.00000;20.00000;5.56099
 67.09900;11.95333;      0.25942; 99.99216;50.00000;20.00000;5.55981
 67.39400;11.96000;      0.25983; 99.98420;50.00000;20.00000;5.55863
 67.68900;11.96667;      0.26019; 99.98163;50.00000;20.00000;5.55745
 67.98200;11.97333;      0.26043; 99.98947;50.00000;20.00000;5.55628
 68.27900;11.98000;      0.26067; 99.98807;50.00000;20.00000;5.55509
 68.57400;11.98667;      0.26099;100.00117;50.00000;20.00000;5.55390
 68.87200;11.99333;      0.26141; 99.99602;50.00000;20.00000;5.55271
 69.17000;12.00000;      0.26173; 99.99473;50.00000;20.00000;5.55151
 69.46600;12.00667;      0.26194;100.00117;50.00000;20.00000;5.55033
 69.76500;12.01333;      0.26219; 99.99860;50.00000;20.00000;5.54913
 70.06600;12.02000;      0.26228;100.00784;50.00000;20.00000;5.54792
 70.36500;12.02667;      0.26264; 99.99590;50.00000;20.00000;5.54672
 70.66500;12.03333;      0.26289; 99.99473;50.00000;20.00000;5.54551
 70.96400;12.04000;      0.26319; 99.98818;50.00000;20.00000;5.54431
 71.26500;12.04667;      0.26338; 99.98818;50.00000;20.00000;5.54310
 71.56600;12.05333;      0.26361; 99.99216;50.00000;20.00000;5.54189
 71.86800;12.06000;      0.26387; 99.97110;50.00000;20.00000;5.54068
 72.17000;12.06667;      0.26405; 99.97906;50.00000;20.00000;5.53947
 72.47200;12.07333;      0.26422; 99.97250;50.00000;20.00000;5.53825
 72.77700;12.08000;      0.26443; 99.97379;50.00000;20.00000;5.53702
 73.08100;12.08667;      0.26468; 99.98561;50.00000;20.00000;5.53580
 73.38400;12.09333;      0.26487; 99.97250;50.00000;20.00000;5.53458
