#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_30Kmin_02.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_600_30Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;12.02.2025 17:52:33 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_30Kmin_correct
#TEMPCAL:                    ;06-01-2021 09:50
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_600_30Kmin powder
#SAMPLE:                     ;PMMA_DE_600_30Kmin
#SAMPLE MASS /mg:            ;8.5523
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;142.5108
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C/30.0(K/min)/700�C
#SEGMENT:                    ;S2/3
#SEG. 2:                     ;30�C/30.0(K/min)/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 30.21600; 9.96667;-4.221915e-04;100.03005;50.00000;20.00000;5.70506
 30.21600; 9.97333;-3.909181e-04;100.03005;50.00000;20.00000;5.70506
 30.21700; 9.98000;-4.378285e-04;100.03005;50.00000;20.00000;5.70505
 30.21600; 9.98667;-4.534650e-04;100.03005;50.00000;20.00000;5.70506
 30.21400; 9.99333;-4.378276e-04;100.03005;50.00000;20.00000;5.70506
 30.21600;10.00000;-3.752813e-04;100.03005;50.00000;20.00000;5.70506
 30.21300;10.00667;-3.596439e-04;100.03005;50.00000;20.00000;5.70507
 30.21300;10.01333;-3.596439e-04;100.03005;50.00000;20.00000;5.70507
 30.21300;10.02000;-3.440072e-04;100.03005;50.00000;20.00000;5.70507
 30.21400;10.02667;-3.283707e-04;100.03005;50.00000;20.00000;5.70506
 30.20700;10.03333;-2.970959e-04;100.03005;50.00000;20.00000;5.70509
 30.21100;10.04000;-3.127334e-04;100.03005;50.00000;20.00000;5.70508
 30.20900;10.04667;-3.596429e-04;100.03005;50.00000;20.00000;5.70508
 30.20900;10.05333;-3.283696e-04;100.03005;50.00000;20.00000;5.70508
 30.21200;10.06000;-2.970969e-04;100.03005;50.00000;20.00000;5.70507
 30.21000;10.06667;-2.970965e-04;100.03005;50.00000;20.00000;5.70508
 30.21100;10.07333;-2.814601e-04;100.03005;50.00000;20.00000;5.70508
 30.21000;10.08000;-2.658232e-04;100.03005;50.00000;20.00000;5.70508
 30.21100;10.08667;-3.283701e-04;100.03005;50.00000;20.00000;5.70508
 30.21100;10.09333;-2.970967e-04;100.03005;50.00000;20.00000;5.70508
 30.21000;10.10000;-2.814599e-04;100.03005;50.00000;20.00000;5.70508
 30.21300;10.10667;-2.501871e-04;100.03005;50.00000;20.00000;5.70507
 30.21100;10.11333;-2.814601e-04;100.03005;50.00000;20.00000;5.70508
 30.21200;10.12000;-2.814602e-04;100.03005;50.00000;20.00000;5.70507
 30.21100;10.12667;-2.970967e-04;100.03005;50.00000;20.00000;5.70508
 30.21100;10.13333;-2.345500e-04;100.03788;50.00000;20.00000;5.70508
 30.21300;10.14000;-1.876403e-04;100.04829;50.00000;20.00000;5.70507
 30.21400;10.14667;-7.818351e-05;100.04829;50.00000;20.00000;5.70506
 30.21700;10.15333;-1.563673e-05;100.04829;50.00000;20.00000;5.70505
 30.21500;10.16000; 0.000000e+00;100.04315;50.00000;20.00000;5.70506
 30.21700;10.16667; 7.818367e-05;100.04046;50.00000;20.00000;5.70505
 30.22100;10.17333; 1.250942e-04;100.04572;50.00000;20.00000;5.70504
 30.22000;10.18000; 1.720044e-04;100.04057;50.00000;20.00000;5.70504
 30.22300;10.18667; 2.658255e-04;100.03005;50.00000;20.00000;5.70503
 30.22700;10.19333; 3.909210e-04;100.03274;50.00000;20.00000;5.70501
 30.22900;10.20000; 5.942013e-04;100.03531;50.00000;20.00000;5.70501
 30.23100;10.20667; 6.723865e-04;100.02607;50.00000;20.00000;5.70500
 30.23300;10.21333; 6.567505e-04;100.02876;50.00000;20.00000;5.70499
 30.23300;10.22000; 6.723874e-04;100.03134;50.00000;20.00000;5.70499
 30.24100;10.22667; 6.880280e-04;100.02222;50.00000;20.00000;5.70496
 30.24100;10.23333; 9.382198e-04;100.02876;50.00000;20.00000;5.70496
 30.24500;10.24000; 1.157141e-03;100.02876;50.00000;20.00000;5.70494
 30.24900;10.24667; 1.407337e-03;100.02093;50.00000;20.00000;5.70493
 30.25200;10.25333; 1.516800e-03;100.03660;50.00000;20.00000;5.70492
 30.25700;10.26000; 1.610628e-03;100.02479;50.00000;20.00000;5.70490
 30.26400;10.26667; 1.860831e-03;100.03391;50.00000;20.00000;5.70487
 30.27100;10.27333; 2.095399e-03;100.03391;50.00000;20.00000;5.70484
 30.27400;10.28000; 2.220503e-03;100.02350;50.00000;20.00000;5.70483
 30.28000;10.28667; 2.423798e-03;100.04443;50.00000;20.00000;5.70481
 30.28800;10.29333; 2.752199e-03;100.03005;50.00000;20.00000;5.70478
 30.29300;10.30000; 2.908583e-03;100.03788;50.00000;20.00000;5.70476
 30.30100;10.30667; 3.096251e-03;100.03660;50.00000;20.00000;5.70473
 30.31400;10.31333; 3.393395e-03;100.02479;50.00000;20.00000;5.70468
 30.31900;10.32000; 3.721801e-03;100.04315;50.00000;20.00000;5.70466
 30.32700;10.32667; 4.003303e-03;100.02479;50.00000;20.00000;5.70463
 30.33700;10.33333; 4.300452e-03;100.02479;50.00000;20.00000;5.70459
 30.34300;10.34000; 4.581955e-03;100.02093;50.00000;20.00000;5.70457
 30.35200;10.34667; 4.863470e-03;100.02093;50.00000;20.00000;5.70453
 30.36600;10.35333; 5.191921e-03;100.02748;50.00000;20.00000;5.70448
 30.37500;10.36000; 5.489082e-03;100.01824;50.00000;20.00000;5.70444
 30.38700;10.36667; 5.880091e-03;100.01964;50.00000;20.00000;5.70439
 30.40100;10.37333; 6.255475e-03;100.01169;50.00000;20.00000;5.70434
 30.40800;10.38000; 6.583919e-03;100.01695;50.00000;20.00000;5.70431
 30.42100;10.38667; 7.068783e-03;100.00783;50.00000;20.00000;5.70426
 30.43800;10.39333; 7.444202e-03;100.01310;50.00000;20.00000;5.70420
 30.45000;10.40000; 7.835242e-03;100.00526;50.00000;20.00000;5.70415
 30.46600;10.40667; 8.241951e-03;100.01438;50.00000;20.00000;5.70409
 30.48200;10.41333; 8.726866e-03;100.00783;50.00000;20.00000;5.70403
 30.49800;10.42000; 9.071035e-03;100.01567;50.00000;20.00000;5.70397
 30.51300;10.42667; 9.540323e-03;100.01181;50.00000;20.00000;5.70391
 30.53200;10.43333; 9.978368e-03;100.02093;50.00000;20.00000;5.70383
 30.54800;10.44000; 1.049460e-02;100.01438;50.00000;20.00000;5.70377
 30.56700;10.44667; 1.126112e-02;100.02222;50.00000;20.00000;5.70370
 30.58100;10.45333; 1.190249e-02;100.01567;50.00000;20.00000;5.70365
 30.60200;10.46000; 1.232496e-02;100.02222;50.00000;20.00000;5.70356
 30.62000;10.46667; 1.280999e-02;100.01438;50.00000;20.00000;5.70349
 30.64300;10.47333; 1.349840e-02;100.02093;50.00000;20.00000;5.70341
 30.66700;10.48000; 1.412428e-02;100.01169;50.00000;20.00000;5.70331
 30.68800;10.48667; 1.475015e-02;100.01567;50.00000;20.00000;5.70323
 30.71000;10.49333; 1.537605e-02;100.00526;50.00000;20.00000;5.70315
 30.73600;10.50000; 1.598637e-02;100.01310;50.00000;20.00000;5.70305
 30.76000;10.50667; 1.670618e-02;100.00655;50.00000;20.00000;5.70295
 30.78700;10.51333; 1.741041e-02;100.01579;50.00000;20.00000;5.70285
 30.81100;10.52000; 1.816156e-02;100.00655;50.00000;20.00000;5.70276
 30.83700;10.52667; 1.888147e-02;100.01695;50.00000;20.00000;5.70266
 30.86500;10.53333; 1.974223e-02;100.01052;50.00000;20.00000;5.70255
 30.89400;10.54000; 2.039966e-02;100.02222;50.00000;20.00000;5.70244
 30.92200;10.54667; 2.122920e-02;100.01567;50.00000;20.00000;5.70233
 30.95100;10.55333; 2.209006e-02;100.02748;50.00000;20.00000;5.70221
 30.98300;10.56000; 2.296665e-02;100.01695;50.00000;20.00000;5.70209
 31.01400;10.56667; 2.373375e-02;100.02350;50.00000;20.00000;5.70197
 31.04900;10.57333; 2.464176e-02;100.01310;50.00000;20.00000;5.70184
 31.08300;10.58000; 2.554979e-02;100.01836;50.00000;20.00000;5.70170
 31.11600;10.58667; 2.648914e-02;100.00386;50.00000;20.00000;5.70158
 31.15300;10.59333; 2.745989e-02;100.00912;50.00000;20.00000;5.70143
 31.18600;10.60000; 2.844627e-02; 99.99486;50.00000;20.00000;5.70131
 31.22500;10.60667; 2.937022e-02;100.00000;50.00000;20.00000;5.70115
 31.26400;10.61333; 3.037246e-02; 99.98690;50.00000;20.00000;5.70100
 31.30300;10.62000; 3.145299e-02; 99.99602;50.00000;20.00000;5.70085
 31.34900;10.62667; 3.245549e-02; 99.98562;50.00000;20.00000;5.70067
 31.38600;10.63333; 3.355175e-02; 99.99743;50.00000;20.00000;5.70053
 31.42500;10.64000; 3.464811e-02; 99.98819;50.00000;20.00000;5.70038
 31.47000;10.64667; 3.576032e-02;100.00000;50.00000;20.00000;5.70021
 31.51300;10.65333; 3.691950e-02; 99.99088;50.00000;20.00000;5.70004
 31.56000;10.66000; 3.823536e-02;100.00129;50.00000;20.00000;5.69986
 31.60500;10.66667; 3.947299e-02; 99.99088;50.00000;20.00000;5.69968
 31.65500;10.67333; 4.074214e-02;100.00000;50.00000;20.00000;5.69949
 31.70100;10.68000; 4.212084e-02; 99.98819;50.00000;20.00000;5.69931
 31.75300;10.68667; 4.342153e-02; 99.99871;50.00000;20.00000;5.69911
 31.79700;10.69333; 4.445596e-02; 99.98702;50.00000;20.00000;5.69894
 31.85400;10.70000; 4.569435e-02; 99.99871;50.00000;20.00000;5.69872
 31.90400;10.70667; 4.705786e-02; 99.98562;50.00000;20.00000;5.69853
 31.96100;10.71333; 4.845300e-02; 99.99474;50.00000;20.00000;5.69831
 32.01200;10.72000; 4.987935e-02; 99.98164;50.00000;20.00000;5.69811
 32.07000;10.72667; 5.127474e-02; 99.99088;50.00000;20.00000;5.69788
 32.12600;10.73333; 5.273279e-02; 99.98036;50.00000;20.00000;5.69767
 32.18500;10.74000; 5.420672e-02; 99.99217;50.00000;20.00000;5.69744
 32.24400;10.74667; 5.568077e-02; 99.98305;50.00000;20.00000;5.69721
 32.30400;10.75333; 5.706103e-02; 99.99474;50.00000;20.00000;5.69698
 32.36500;10.76000; 5.845709e-02; 99.98562;50.00000;20.00000;5.69674
 32.42700;10.76667; 5.997860e-02; 99.99871;50.00000;20.00000;5.69650
 32.49600;10.77333; 6.159449e-02; 99.98819;50.00000;20.00000;5.69623
 32.55900;10.78000; 6.339822e-02;100.00000;50.00000;20.00000;5.69599
 32.62400;10.78667; 6.504557e-02; 99.98831;50.00000;20.00000;5.69574
 32.69300;10.79333; 6.667758e-02; 99.99743;50.00000;20.00000;5.69547
 32.76100;10.80000; 6.830969e-02; 99.98433;50.00000;20.00000;5.69521
 32.83300;10.80667; 6.978550e-02; 99.99602;50.00000;20.00000;5.69493
 32.90400;10.81333; 7.168437e-02; 99.98433;50.00000;20.00000;5.69465
 32.97900;10.82000; 7.355230e-02; 99.99217;50.00000;20.00000;5.69436
 33.05200;10.82667; 7.532631e-02; 99.97919;50.00000;20.00000;5.69408
 33.12500;10.83333; 7.692815e-02; 99.98562;50.00000;20.00000;5.69380
 33.20500;10.84000; 7.862455e-02; 99.97124;50.00000;20.00000;5.69349
 33.28300;10.84667; 8.038369e-02; 99.97907;50.00000;20.00000;5.69318
 33.35900;10.85333; 8.226826e-02; 99.96340;50.00000;20.00000;5.69289
 33.44200;10.86000; 8.401240e-02; 99.97393;50.00000;20.00000;5.69257
 33.52300;10.86667; 8.592901e-02; 99.95954;50.00000;20.00000;5.69225
 33.60900;10.87333; 8.765806e-02; 99.96995;50.00000;20.00000;5.69192
 33.69300;10.88000; 8.954392e-02; 99.95685;50.00000;20.00000;5.69159
 33.77800;10.88667; 9.150844e-02; 99.96866;50.00000;20.00000;5.69126
 33.86700;10.89333; 9.352046e-02; 99.95557;50.00000;20.00000;5.69092
 33.95600;10.90000; 9.547003e-02; 99.96469;50.00000;20.00000;5.69057
 34.04600;10.90667; 9.751396e-02; 99.95288;50.00000;20.00000;5.69022
 34.13700;10.91333; 9.947982e-02; 99.96212;50.00000;20.00000;5.68987
 34.23400;10.92000;      0.10146; 99.95031;50.00000;20.00000;5.68949
 34.32600;10.92667;      0.10349; 99.96083;50.00000;20.00000;5.68914
 34.42000;10.93333;      0.10541; 99.94773;50.00000;20.00000;5.68877
 34.51800;10.94000;      0.10766; 99.95814;50.00000;20.00000;5.68839
 34.61900;10.94667;      0.10986; 99.94504;50.00000;20.00000;5.68800
 34.71800;10.95333;      0.11194; 99.95814;50.00000;20.00000;5.68762
 34.82200;10.96000;      0.11394; 99.94773;50.00000;20.00000;5.68721
 34.92400;10.96667;      0.11607; 99.96469;50.00000;20.00000;5.68681
 35.03000;10.97333;      0.11826; 99.95685;50.00000;20.00000;5.68640
 35.13400;10.98000;      0.12045; 99.97521;50.00000;20.00000;5.68600
 35.24300;10.98667;      0.12293; 99.97650;50.00000;20.00000;5.68558
 35.35000;10.99333;      0.12512; 99.98819;50.00000;20.00000;5.68516
 35.46100;11.00000;      0.12728; 99.97919;50.00000;20.00000;5.68473
 35.57300;11.00667;      0.12949; 99.99345;50.00000;20.00000;5.68429
 35.68900;11.01333;      0.13176; 99.98176;50.00000;20.00000;5.68384
 35.80100;11.02000;      0.13400; 99.99217;50.00000;20.00000;5.68341
 35.91800;11.02667;      0.13635; 99.97907;50.00000;20.00000;5.68295
 36.03400;11.03333;      0.13870; 99.98819;50.00000;20.00000;5.68250
 36.15600;11.04000;      0.14113; 99.97650;50.00000;20.00000;5.68203
 36.27500;11.04667;      0.14351; 99.98562;50.00000;20.00000;5.68156
 36.39800;11.05333;      0.14593; 99.97252;50.00000;20.00000;5.68108
 36.52200;11.06000;      0.14840; 99.98433;50.00000;20.00000;5.68060
 36.64900;11.06667;      0.15083; 99.97264;50.00000;20.00000;5.68011
 36.77400;11.07333;      0.15330; 99.98293;50.00000;20.00000;5.67962
 36.90200;11.08000;      0.15590; 99.97252;50.00000;20.00000;5.67912
 37.03200;11.08667;      0.15840; 99.98562;50.00000;20.00000;5.67862
 37.16300;11.09333;      0.16085; 99.97393;50.00000;20.00000;5.67811
 37.29700;11.10000;      0.16338; 99.98562;50.00000;20.00000;5.67759
 37.43100;11.10667;      0.16602; 99.97124;50.00000;20.00000;5.67706
 37.56600;11.11333;      0.16863; 99.98293;50.00000;20.00000;5.67654
 37.70500;11.12000;      0.17114; 99.96855;50.00000;20.00000;5.67600
 37.84100;11.12667;      0.17373; 99.97650;50.00000;20.00000;5.67547
 37.98400;11.13333;      0.17627; 99.96083;50.00000;20.00000;5.67491
 38.12500;11.14000;      0.17903; 99.96866;50.00000;20.00000;5.67436
 38.26900;11.14667;      0.18177; 99.95557;50.00000;20.00000;5.67380
 38.41400;11.15333;      0.18459; 99.96480;50.00000;20.00000;5.67323
 38.56200;11.16000;      0.18730; 99.95300;50.00000;20.00000;5.67265
 38.70900;11.16667;      0.18997; 99.96340;50.00000;20.00000;5.67208
 38.85600;11.17333;      0.19271; 99.95288;50.00000;20.00000;5.67151
 39.01100;11.18000;      0.19557; 99.96469;50.00000;20.00000;5.67090
 39.16300;11.18667;      0.19829; 99.95288;50.00000;20.00000;5.67031
 39.31400;11.19333;      0.20104; 99.96469;50.00000;20.00000;5.66972
 39.47400;11.20000;      0.20394; 99.95171;50.00000;20.00000;5.66910
 39.62900;11.20667;      0.20684; 99.96083;50.00000;20.00000;5.66849
 39.78500;11.21333;      0.20973; 99.94773;50.00000;20.00000;5.66788
 39.94800;11.22000;      0.21263; 99.98176;50.00000;20.00000;5.66725
 40.10800;11.22667;      0.21560; 99.94902;50.00000;20.00000;5.66662
 40.27300;11.23333;      0.21842; 99.98293;50.00000;20.00000;5.66598
 40.43700;11.24000;      0.22132; 99.95159;50.00000;20.00000;5.66534
 40.60400;11.24667;      0.22425; 99.98305;50.00000;20.00000;5.66468
 40.77100;11.25333;      0.22716; 99.95428;50.00000;20.00000;5.66403
 40.94100;11.26000;      0.23018; 99.98690;50.00000;20.00000;5.66337
 41.11000;11.26667;      0.23319; 99.95685;50.00000;20.00000;5.66271
 41.28300;11.27333;      0.23614; 99.96866;50.00000;20.00000;5.66203
 41.45800;11.28000;      0.23909; 99.96469;50.00000;20.00000;5.66134
 41.63200;11.28667;      0.24206; 99.98819;50.00000;20.00000;5.66066
 41.81100;11.29333;      0.24504; 99.95416;50.00000;20.00000;5.65996
 41.98900;11.30000;      0.24813; 99.98562;50.00000;20.00000;5.65927
 42.16700;11.30667;      0.25127; 99.96071;50.00000;20.00000;5.65857
 42.34700;11.31333;      0.25442; 99.96480;50.00000;20.00000;5.65787
 42.53000;11.32000;      0.25756; 99.96212;50.00000;20.00000;5.65715
 42.71000;11.32667;      0.26084; 99.98690;50.00000;20.00000;5.65644
 42.89700;11.33333;      0.26387; 99.95943;50.00000;20.00000;5.65571
 43.08700;11.34000;      0.26690; 99.99345;50.00000;20.00000;5.65497
 43.27400;11.34667;      0.26993; 99.97124;50.00000;20.00000;5.65423
 43.46300;11.35333;      0.27303; 99.99474;50.00000;20.00000;5.65349
 43.65300;11.36000;      0.27617; 99.97124;50.00000;20.00000;5.65275
 43.84600;11.36667;      0.27935; 99.97252;50.00000;20.00000;5.65199
 44.04100;11.37333;      0.28247; 99.96726;50.00000;20.00000;5.65123
 44.23400;11.38000;      0.28560; 99.98819;50.00000;20.00000;5.65047
 44.43400;11.38667;      0.28875; 99.95943;50.00000;20.00000;5.64969
 44.63200;11.39333;      0.29192; 99.98293;50.00000;20.00000;5.64891
 44.83200;11.40000;      0.29513; 99.95943;50.00000;20.00000;5.64812
 45.03300;11.40667;      0.29837; 99.98433;50.00000;20.00000;5.64734
 45.23600;11.41333;      0.30150; 99.96083;50.00000;20.00000;5.64654
 45.44200;11.42000;      0.30464; 99.98562;50.00000;20.00000;5.64573
 45.64600;11.42667;      0.30785; 99.96609;50.00000;20.00000;5.64493
 45.85300;11.43333;      0.31104; 99.98690;50.00000;20.00000;5.64411
 46.06100;11.44000;      0.31424; 99.96609;50.00000;20.00000;5.64330
 46.26700;11.44667;      0.31755; 99.98690;50.00000;20.00000;5.64249
 46.47800;11.45333;      0.32082; 99.96469;50.00000;20.00000;5.64166
 46.69000;11.46000;      0.32409; 99.98562;50.00000;20.00000;5.64083
 46.90200;11.46667;      0.32735; 99.96212;50.00000;20.00000;5.63999
 47.12000;11.47333;      0.33055; 99.98562;50.00000;20.00000;5.63913
 47.33600;11.48000;      0.33368; 99.96340;50.00000;20.00000;5.63828
 47.55400;11.48667;      0.33680; 99.98948;50.00000;20.00000;5.63743
 47.77100;11.49333;      0.34007; 99.97124;50.00000;20.00000;5.63657
 47.99000;11.50000;      0.34333; 99.99474;50.00000;20.00000;5.63571
 48.21300;11.50667;      0.34657; 99.97521;50.00000;20.00000;5.63483
 48.43500;11.51333;      0.34979; 99.99731;50.00000;20.00000;5.63396
 48.66000;11.52000;      0.35304; 99.97907;50.00000;20.00000;5.63307
 48.88600;11.52667;      0.35614;100.00000;50.00000;20.00000;5.63218
 49.11100;11.53333;      0.35927; 99.98164;50.00000;20.00000;5.63129
 49.34200;11.54000;      0.36251;100.00269;50.00000;20.00000;5.63038
 49.57000;11.54667;      0.36588; 99.98293;50.00000;20.00000;5.62948
 49.79800;11.55333;      0.36910;100.00269;50.00000;20.00000;5.62859
 50.02800;11.56000;      0.37229; 99.98164;50.00000;20.00000;5.62768
 50.26300;11.56667;      0.37543;100.00269;50.00000;20.00000;5.62675
 50.49800;11.57333;      0.37865; 99.98036;50.00000;20.00000;5.62582
 50.73100;11.58000;      0.38206;100.00000;50.00000;20.00000;5.62490
 50.97000;11.58667;      0.38521; 99.97767;50.00000;20.00000;5.62396
 51.20600;11.59333;      0.38840; 99.99602;50.00000;20.00000;5.62303
 51.44500;11.60000;      0.39164; 99.97381;50.00000;20.00000;5.62208
 51.68600;11.60667;      0.39483; 99.99217;50.00000;20.00000;5.62113
 51.92700;11.61333;      0.39793; 99.97252;50.00000;20.00000;5.62018
 52.16900;11.62000;      0.40099; 99.99076;50.00000;20.00000;5.61922
 52.41100;11.62667;      0.40420; 99.96995;50.00000;20.00000;5.61827
 52.65600;11.63333;      0.40746; 99.98819;50.00000;20.00000;5.61730
 52.90200;11.64000;      0.41061; 99.96738;50.00000;20.00000;5.61633
 53.14800;11.64667;      0.41381; 99.98562;50.00000;20.00000;5.61535
 53.39700;11.65333;      0.41697; 99.96738;50.00000;20.00000;5.61437
 53.64600;11.66000;      0.42014; 99.98690;50.00000;20.00000;5.61338
 53.89800;11.66667;      0.42319; 99.96866;50.00000;20.00000;5.61238
 54.14600;11.67333;      0.42633; 99.98702;50.00000;20.00000;5.61140
 54.40100;11.68000;      0.42960; 99.96995;50.00000;20.00000;5.61039
 54.65400;11.68667;      0.43268; 99.99088;50.00000;20.00000;5.60939
 54.90600;11.69333;      0.43582; 99.97650;50.00000;20.00000;5.60839
 55.16600;11.70000;      0.43876; 99.99731;50.00000;20.00000;5.60736
 55.42200;11.70667;      0.44186; 99.98433;50.00000;20.00000;5.60635
 55.68000;11.71333;      0.44487;100.00386;50.00000;20.00000;5.60532
 55.93600;11.72000;      0.44802; 99.98959;50.00000;20.00000;5.60431
 56.19700;11.72667;      0.45110;100.00526;50.00000;20.00000;5.60327
 56.45900;11.73333;      0.45411; 99.98948;50.00000;20.00000;5.60223
 56.72100;11.74000;      0.45716;100.00257;50.00000;20.00000;5.60119
 56.98400;11.74667;      0.46022; 99.98305;50.00000;20.00000;5.60015
 57.25000;11.75333;      0.46353; 99.99614;50.00000;20.00000;5.59909
 57.51400;11.76000;      0.46661; 99.97778;50.00000;20.00000;5.59804
 57.77900;11.76667;      0.46966; 99.99486;50.00000;20.00000;5.59699
 58.04600;11.77333;      0.47269; 99.98047;50.00000;20.00000;5.59593
 58.31300;11.78000;      0.47563;100.00000;50.00000;20.00000;5.59487
 58.58300;11.78667;      0.47848; 99.98959;50.00000;20.00000;5.59380
 58.85200;11.79333;      0.48138;100.00783;50.00000;20.00000;5.59273
 59.12100;11.80000;      0.48433; 99.99345;50.00000;20.00000;5.59166
 59.39600;11.80667;      0.48736;100.00783;50.00000;20.00000;5.59056
 59.67000;11.81333;      0.49023; 99.99088;50.00000;20.00000;5.58947
 59.94300;11.82000;      0.49313;100.00129;50.00000;20.00000;5.58838
 60.21500;11.82667;      0.49599; 99.97778;50.00000;20.00000;5.58730
 60.49100;11.83333;      0.49884; 99.98690;50.00000;20.00000;5.58620
 60.76700;11.84000;      0.50159; 99.96340;50.00000;20.00000;5.58510
 61.04200;11.84667;      0.50432; 99.97521;50.00000;20.00000;5.58401
 61.32100;11.85333;      0.50723; 99.95943;50.00000;20.00000;5.58290
 61.60000;11.86000;      0.51005; 99.97509;50.00000;20.00000;5.58178
 61.87900;11.86667;      0.51293; 99.96469;50.00000;20.00000;5.58067
 62.16000;11.87333;      0.51576; 99.98562;50.00000;20.00000;5.57955
 62.44200;11.88000;      0.51851; 99.97638;50.00000;20.00000;5.57843
 62.72400;11.88667;      0.52137; 99.98819;50.00000;20.00000;5.57730
 63.00700;11.89333;      0.52410; 99.98562;50.00000;20.00000;5.57617
 63.29100;11.90000;      0.52673; 99.98819;50.00000;20.00000;5.57504
 63.57700;11.90667;      0.52932; 99.99345;50.00000;20.00000;5.57390
 63.86000;11.91333;      0.53196; 99.99602;50.00000;20.00000;5.57277
 64.14400;11.92000;      0.53487; 99.99217;50.00000;20.00000;5.57163
 64.43100;11.92667;      0.53762; 99.99731;50.00000;20.00000;5.57049
 64.72000;11.93333;      0.54014; 99.97907;50.00000;20.00000;5.56933
 65.00700;11.94000;      0.54276; 99.99602;50.00000;20.00000;5.56818
 65.29500;11.94667;      0.54555; 99.98690;50.00000;20.00000;5.56703
 65.58700;11.95333;      0.54829; 99.99614;50.00000;20.00000;5.56586
 65.87800;11.96000;      0.55099; 99.98959;50.00000;20.00000;5.56470
 66.16700;11.96667;      0.55365; 99.98959;50.00000;20.00000;5.56354
 66.46000;11.97333;      0.55606; 99.99860;50.00000;20.00000;5.56237
 66.75300;11.98000;      0.55867; 99.99731;50.00000;20.00000;5.56120
 67.04600;11.98667;      0.56121;100.01041;50.00000;20.00000;5.56003
 67.34100;11.99333;      0.56393;100.00526;50.00000;20.00000;5.55884
 67.63400;12.00000;      0.56660;100.00386;50.00000;20.00000;5.55767
 67.93000;12.00667;      0.56902;100.01041;50.00000;20.00000;5.55648
 68.22400;12.01333;      0.57148;100.00912;50.00000;20.00000;5.55531
 68.51800;12.02000;      0.57395;100.02093;50.00000;20.00000;5.55413
 68.81700;12.02667;      0.57648;100.01041;50.00000;20.00000;5.55293
 69.11200;12.03333;      0.57897;100.01438;50.00000;20.00000;5.55174
 69.41100;12.04000;      0.58137;100.01052;50.00000;20.00000;5.55055
 69.71100;12.04667;      0.58373;100.01310;50.00000;20.00000;5.54934
 70.00900;12.05333;      0.58630;100.02093;50.00000;20.00000;5.54815
 70.30800;12.06000;      0.58876;100.00129;50.00000;20.00000;5.54695
 70.60800;12.06667;      0.59101;100.01438;50.00000;20.00000;5.54574
 70.90800;12.07333;      0.59336;100.01052;50.00000;20.00000;5.54454
 71.21000;12.08000;      0.59565;100.01438;50.00000;20.00000;5.54332
 71.51100;12.08667;      0.59806;100.02876;50.00000;20.00000;5.54211
 71.81300;12.09333;      0.60040;100.01707;50.00000;20.00000;5.54090
 72.11800;12.10000;      0.60279;100.02350;50.00000;20.00000;5.53967
 72.41800;12.10667;      0.60509;100.02222;50.00000;20.00000;5.53847
 72.72500;12.11333;      0.60723;100.01310;50.00000;20.00000;5.53723
 73.02900;12.12000;      0.60958;100.02736;50.00000;20.00000;5.53601
 73.33500;12.12667;      0.61183;100.01567;50.00000;20.00000;5.53478
 73.64000;12.13333;      0.61413;100.02093;50.00000;20.00000;5.53355
 73.94500;12.14000;      0.61646;100.02081;50.00000;20.00000;5.53232
 74.25200;12.14667;      0.61871;100.01438;50.00000;20.00000;5.53109
 74.55600;12.15333;      0.62086;100.02748;50.00000;20.00000;5.52986
 74.86500;12.16000;      0.62302;100.01964;50.00000;20.00000;5.52862
 75.17200;12.16667;      0.62521;100.02619;50.00000;20.00000;5.52738
 75.47900;12.17333;      0.62738;100.02619;50.00000;20.00000;5.52614
 75.78900;12.18000;      0.62949;100.02222;50.00000;20.00000;5.52489
 76.09800;12.18667;      0.63157;100.03531;50.00000;20.00000;5.52365
 76.40400;12.19333;      0.63385;100.02865;50.00000;20.00000;5.52241
 76.71400;12.20000;      0.63588;100.03660;50.00000;20.00000;5.52116
 77.02400;12.20667;      0.63806;100.03788;50.00000;20.00000;5.51991
 77.33600;12.21333;      0.64023;100.03391;50.00000;20.00000;5.51865
 77.64500;12.22000;      0.64223;100.04712;50.00000;20.00000;5.51741
