#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_30Kmin_01.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_600_30Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;12.02.2025 15:12:46 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_30Kmin_correct
#TEMPCAL:                    ;06-01-2021 09:50
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_600_30Kmin powder
#SAMPLE:                     ;PMMA_DE_600_30Kmin
#SAMPLE MASS /mg:            ;8.6130
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;135.6114
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C/30.0(K/min)/700�C
#SEGMENT:                    ;S2/3
#SEG. 2:                     ;30�C/30.0(K/min)/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 30.26400;10.09417; 3.881763e-04;100.03367;50.00000;20.00000;5.70487
 30.26400;10.10083; 4.037033e-04;100.03367;50.00000;20.00000;5.70487
 30.26400;10.10750; 4.658114e-04;100.03367;50.00000;20.00000;5.70487
 30.26400;10.11417; 4.658114e-04;100.03367;50.00000;20.00000;5.70487
 30.26500;10.12083; 4.502847e-04;100.03367;50.00000;20.00000;5.70487
 30.26400;10.12750; 4.037033e-04;100.03367;50.00000;20.00000;5.70487
 30.26800;10.13417; 4.347586e-04;100.04145;50.00000;20.00000;5.70486
 30.26900;10.14083; 5.279213e-04;100.05190;50.00000;20.00000;5.70485
 30.26700;10.14750; 6.366101e-04;100.05190;50.00000;20.00000;5.70486
 30.26800;10.15417; 6.987188e-04;100.05190;50.00000;20.00000;5.70486
 30.27000;10.16083; 7.142468e-04;100.04667;50.00000;20.00000;5.70485
 30.27000;10.16750; 7.297739e-04;100.04540;50.00000;20.00000;5.70485
 30.27500;10.17417; 7.297764e-04;100.05190;50.00000;20.00000;5.70483
 30.27400;10.18083; 6.676673e-04;100.04679;50.00000;20.00000;5.70483
 30.27700;10.18750; 6.831959e-04;100.04029;50.00000;20.00000;5.70482
 30.28100;10.19417; 7.453065e-04;100.04412;50.00000;20.00000;5.70480
 30.28300;10.20083; 7.453075e-04;100.04017;50.00000;20.00000;5.70480
 30.28500;10.20750; 6.210906e-04;100.03112;50.00000;20.00000;5.70479
 30.28600;10.21417; 5.900365e-04;100.03379;50.00000;20.00000;5.70479
 30.28900;10.22083; 6.055650e-04;100.03634;50.00000;20.00000;5.70477
 30.29000;10.22750; 5.589835e-04;100.02589;50.00000;20.00000;5.70477
 30.29500;10.23417; 5.900401e-04;100.03112;50.00000;20.00000;5.70475
 30.30000;10.24083; 6.055695e-04;100.02984;50.00000;20.00000;5.70473
 30.30600;10.24750; 6.210988e-04;100.02078;50.00000;20.00000;5.70471
 30.31000;10.25417; 5.745179e-04;100.03239;50.00000;20.00000;5.70469
 30.31500;10.26083; 5.589923e-04;100.01951;50.00000;20.00000;5.70467
 30.31900;10.26750; 6.055767e-04;100.02589;50.00000;20.00000;5.70466
 30.32600;10.27417; 5.900518e-04;100.02461;50.00000;20.00000;5.70463
 30.33200;10.28083; 4.503046e-04;100.01300;50.00000;20.00000;5.70461
 30.33600;10.28750; 2.795001e-04;100.03239;50.00000;20.00000;5.70459
 30.34000;10.29417; 2.950287e-04;100.01811;50.00000;20.00000;5.70458
 30.34900;10.30083; 1.552792e-04;100.02589;50.00000;20.00000;5.70454
 30.35800;10.30750; 1.552802e-04;100.02461;50.00000;20.00000;5.70451
 30.36800;10.31417; 1.863375e-04;100.01289;50.00000;20.00000;5.70447
 30.37300;10.32083; 2.329226e-04;100.03112;50.00000;20.00000;5.70445
 30.38000;10.32750; 1.086977e-04;100.01300;50.00000;20.00000;5.70442
 30.38900;10.33417;-1.552834e-05;100.01556;50.00000;20.00000;5.70439
 30.39600;10.34083; 3.105683e-05;100.01300;50.00000;20.00000;5.70436
 30.40900;10.34750; 0.000000e+00;100.01161;50.00000;20.00000;5.70431
 30.41800;10.35417;-9.317189e-05;100.01811;50.00000;20.00000;5.70428
 30.43000;10.36083;-2.329316e-04;100.00906;50.00000;20.00000;5.70423
 30.44100;10.36750;-2.950489e-04;100.01300;50.00000;20.00000;5.70419
 30.45100;10.37417;-3.571669e-04;100.00639;50.00000;20.00000;5.70415
 30.46500;10.38083;-4.503451e-04;100.01289;50.00000;20.00000;5.70409
 30.47700;10.38750;-4.658781e-04;100.00383;50.00000;20.00000;5.70405
 30.49200;10.39417;-5.280005e-04;100.00906;50.00000;20.00000;5.70399
 30.50300;10.40083;-5.280044e-04;100.00128;50.00000;20.00000;5.70395
 30.51600;10.40750;-6.367169e-04;100.01045;50.00000;20.00000;5.70390
 30.53400;10.41417;-6.833142e-04;100.00255;50.00000;20.00000;5.70383
 30.55000;10.42083;-7.299124e-04;100.00906;50.00000;20.00000;5.70376
 30.56500;10.42750;-7.454500e-04;100.00255;50.00000;20.00000;5.70371
 30.58200;10.43417;-8.075801e-04;100.01033;50.00000;20.00000;5.70364
 30.59800;10.44083;-8.075888e-04;100.00511;50.00000;20.00000;5.70358
 30.61700;10.44750;-7.920685e-04;100.01300;50.00000;20.00000;5.70351
 30.63500;10.45417;-8.231394e-04;100.00650;50.00000;20.00000;5.70344
 30.65500;10.46083;-7.765571e-04;100.01416;50.00000;20.00000;5.70336
 30.67400;10.46750;-7.299737e-04;100.00650;50.00000;20.00000;5.70329
 30.69500;10.47417;-6.523263e-04;100.01556;50.00000;20.00000;5.70320
 30.71600;10.48083;-6.212714e-04;100.00778;50.00000;20.00000;5.70312
 30.73700;10.48750;-5.280882e-04;100.01428;50.00000;20.00000;5.70304
 30.76000;10.49417;-4.970319e-04;100.00522;50.00000;20.00000;5.70295
 30.78600;10.50083;-5.591708e-04;100.01300;50.00000;20.00000;5.70285
 30.80800;10.50750;-5.125809e-04;100.00522;50.00000;20.00000;5.70277
 30.83200;10.51417;-4.349242e-04;100.01300;50.00000;20.00000;5.70267
 30.85900;10.52083;-3.106658e-04;100.00383;50.00000;20.00000;5.70257
 30.88400;10.52750;-2.485369e-04;100.01033;50.00000;20.00000;5.70247
 30.91300;10.53417;-4.660158e-05;100.00000;50.00000;20.00000;5.70236
 30.94200;10.54083; 0.000000e+00;100.00650;50.00000;20.00000;5.70225
 30.97100;10.54750; 3.106894e-05; 99.99745;50.00000;20.00000;5.70214
 31.00200;10.55417; 1.864176e-04;100.00383;50.00000;20.00000;5.70202
 31.03000;10.56083; 3.417720e-04; 99.99478;50.00000;20.00000;5.70191
 31.06100;10.56750; 3.262438e-04;100.00255;50.00000;20.00000;5.70179
 31.09500;10.57417; 4.816091e-04; 99.99350;50.00000;20.00000;5.70166
 31.12700;10.58083; 6.214458e-04;100.00522;50.00000;20.00000;5.70153
 31.16000;10.58750; 8.078961e-04; 99.99350;50.00000;20.00000;5.70141
 31.19800;10.59417; 1.103117e-03;100.00255;50.00000;20.00000;5.70126
 31.23300;10.60083; 1.367278e-03; 99.98839;50.00000;20.00000;5.70112
 31.27000;10.60750; 1.646989e-03; 99.99489;50.00000;20.00000;5.70098
 31.31000;10.61417; 2.004408e-03; 99.98177;50.00000;20.00000;5.70083
 31.34600;10.62083; 2.144302e-03; 99.98827;50.00000;20.00000;5.70069
 31.38400;10.62750; 2.222052e-03; 99.97527;50.00000;20.00000;5.70054
 31.42600;10.63417; 2.501822e-03; 99.98189;50.00000;20.00000;5.70038
 31.46400;10.64083; 2.874839e-03; 99.97144;50.00000;20.00000;5.70023
 31.51000;10.64750; 3.232354e-03; 99.97794;50.00000;20.00000;5.70005
 31.55400;10.65417; 3.589885e-03; 99.96888;50.00000;20.00000;5.69988
 31.59700;10.66083; 3.931894e-03; 99.97794;50.00000;20.00000;5.69972
 31.64300;10.66750; 4.398261e-03; 99.96749;50.00000;20.00000;5.69954
 31.68800;10.67417; 4.880198e-03; 99.97666;50.00000;20.00000;5.69936
 31.73900;10.68083; 5.237846e-03; 99.96494;50.00000;20.00000;5.69917
 31.78800;10.68750; 5.875290e-03; 99.97399;50.00000;20.00000;5.69898
 31.83700;10.69417; 6.030921e-03; 99.96111;50.00000;20.00000;5.69879
 31.88800;10.70083; 6.435278e-03; 99.97144;50.00000;20.00000;5.69859
 31.94100;10.70750; 6.886308e-03; 99.95844;50.00000;20.00000;5.69838
 31.99300;10.71417; 7.228545e-03; 99.96621;50.00000;20.00000;5.69818
 32.04700;10.72083; 7.757368e-03; 99.95321;50.00000;20.00000;5.69797
 32.10100;10.72750; 8.286230e-03; 99.96238;50.00000;20.00000;5.69776
 32.15800;10.73417; 8.861790e-03; 99.95066;50.00000;20.00000;5.69754
 32.21800;10.74083; 9.592888e-03; 99.96099;50.00000;20.00000;5.69731
 32.27500;10.74750; 1.019964e-02; 99.95066;50.00000;20.00000;5.69709
 32.33700;10.75417; 1.069763e-02; 99.96111;50.00000;20.00000;5.69685
 32.39900;10.76083; 1.114903e-02; 99.95077;50.00000;20.00000;5.69661
 32.46000;10.76750; 1.153824e-02; 99.96238;50.00000;20.00000;5.69637
 32.52200;10.77417; 1.237848e-02; 99.95193;50.00000;20.00000;5.69613
 32.58700;10.78083; 1.312550e-02; 99.96366;50.00000;20.00000;5.69588
 32.65200;10.78750; 1.370151e-02; 99.95333;50.00000;20.00000;5.69563
 32.72100;10.79417; 1.433982e-02; 99.96366;50.00000;20.00000;5.69536
 32.78900;10.80083; 1.496263e-02; 99.95321;50.00000;20.00000;5.69510
 32.85900;10.80750; 1.546109e-02; 99.96749;50.00000;20.00000;5.69483
 32.93300;10.81417; 1.620852e-02; 99.95716;50.00000;20.00000;5.69454
 33.00300;10.82083; 1.701820e-02; 99.96749;50.00000;20.00000;5.69427
 33.07200;10.82750; 1.787461e-02; 99.95460;50.00000;20.00000;5.69400
 33.15100;10.83417; 1.859123e-02; 99.96111;50.00000;20.00000;5.69370
 33.22500;10.84083; 1.932340e-02; 99.94682;50.00000;20.00000;5.69341
 33.30400;10.84750; 2.004016e-02; 99.95460;50.00000;20.00000;5.69310
 33.38300;10.85417; 2.072587e-02; 99.93777;50.00000;20.00000;5.69280
 33.46000;10.86083; 2.150500e-02; 99.94288;50.00000;20.00000;5.69250
 33.54600;10.86750; 2.242440e-02; 99.92860;50.00000;20.00000;5.69216
 33.62800;10.87417; 2.328159e-02; 99.93510;50.00000;20.00000;5.69185
 33.71000;10.88083; 2.404550e-02; 99.92209;50.00000;20.00000;5.69153
 33.79600;10.88750; 2.479399e-02; 99.93382;50.00000;20.00000;5.69119
 33.88400;10.89417; 2.582280e-02; 99.92209;50.00000;20.00000;5.69085
 33.97400;10.90083; 2.669609e-02; 99.93382;50.00000;20.00000;5.69050
 34.06300;10.90750; 2.758504e-02; 99.92209;50.00000;20.00000;5.69016
 34.15300;10.91417; 2.850526e-02; 99.93510;50.00000;20.00000;5.68981
 34.24500;10.92083; 2.925436e-02; 99.92477;50.00000;20.00000;5.68945
 34.34000;10.92750; 3.003476e-02; 99.93905;50.00000;20.00000;5.68908
 34.43500;10.93417; 3.097098e-02; 99.92604;50.00000;20.00000;5.68871
 34.52800;10.94083; 3.189170e-02; 99.93893;50.00000;20.00000;5.68835
 34.62900;10.94750; 3.290617e-02; 99.92593;50.00000;20.00000;5.68796
 34.72700;10.95417; 3.384281e-02; 99.94148;50.00000;20.00000;5.68758
 34.82800;10.96083; 3.462391e-02; 99.93127;50.00000;20.00000;5.68719
 34.93000;10.96750; 3.560764e-02; 99.94810;50.00000;20.00000;5.68679
 35.03500;10.97417; 3.674735e-02; 99.93893;50.00000;20.00000;5.68638
 35.13800;10.98083; 3.782487e-02; 99.95333;50.00000;20.00000;5.68598
 35.24500;10.98750; 3.893380e-02; 99.95193;50.00000;20.00000;5.68557
 35.35500;10.99417; 3.980925e-02; 99.95844;50.00000;20.00000;5.68514
 35.46300;11.00083; 4.090294e-02; 99.94810;50.00000;20.00000;5.68472
 35.57400;11.00750; 4.196569e-02; 99.95971;50.00000;20.00000;5.68429
 35.68600;11.01417; 4.291956e-02; 99.94810;50.00000;20.00000;5.68385
 35.80200;11.02083; 4.388928e-02; 99.95716;50.00000;20.00000;5.68340
 35.91700;11.02750; 4.493705e-02; 99.94415;50.00000;20.00000;5.68296
 36.03100;11.03417; 4.584467e-02; 99.95333;50.00000;20.00000;5.68251
 36.15100;11.04083; 4.695527e-02; 99.94160;50.00000;20.00000;5.68205
 36.27100;11.04750; 4.820639e-02; 99.95205;50.00000;20.00000;5.68158
 36.39400;11.05417; 4.931750e-02; 99.93905;50.00000;20.00000;5.68110
 36.51900;11.06083; 5.060037e-02; 99.95077;50.00000;20.00000;5.68061
 36.64100;11.06750; 5.164944e-02; 99.93905;50.00000;20.00000;5.68014
 36.76600;11.07417; 5.279237e-02; 99.94938;50.00000;20.00000;5.67965
 36.89400;11.08083; 5.406039e-02; 99.93638;50.00000;20.00000;5.67915
 37.02200;11.08750; 5.515704e-02; 99.94682;50.00000;20.00000;5.67866
 37.15400;11.09417; 5.623844e-02; 99.93510;50.00000;20.00000;5.67814
 37.28500;11.10083; 5.739801e-02; 99.94671;50.00000;20.00000;5.67763
 37.41700;11.10750; 5.858903e-02; 99.93382;50.00000;20.00000;5.67712
 37.55100;11.11417; 5.981156e-02; 99.94543;50.00000;20.00000;5.67660
 37.69100;11.12083; 6.106577e-02; 99.93243;50.00000;20.00000;5.67605
 37.82900;11.12750; 6.244500e-02; 99.94555;50.00000;20.00000;5.67551
 37.96700;11.13417; 6.377767e-02; 99.93382;50.00000;20.00000;5.67497
 38.10900;11.14083; 6.500150e-02; 99.94810;50.00000;20.00000;5.67442
 38.25200;11.14750; 6.641295e-02; 99.93638;50.00000;20.00000;5.67386
 38.39400;11.15417; 6.780903e-02; 99.94682;50.00000;20.00000;5.67331
 38.54000;11.16083; 6.909626e-02; 99.93510;50.00000;20.00000;5.67274
 38.68700;11.16750; 7.035259e-02; 99.94543;50.00000;20.00000;5.67217
 38.83600;11.17417; 7.160925e-02; 99.93382;50.00000;20.00000;5.67159
 38.98500;11.18083; 7.286617e-02; 99.94288;50.00000;20.00000;5.67101
 39.13600;11.18750; 7.412345e-02; 99.93115;50.00000;20.00000;5.67042
 39.29000;11.19417; 7.549051e-02; 99.93905;50.00000;20.00000;5.66981
 39.44400;11.20083; 7.693597e-02; 99.92604;50.00000;20.00000;5.66921
 39.60000;11.20750; 7.838186e-02; 99.93254;50.00000;20.00000;5.66861
 39.75900;11.21417; 7.978134e-02; 99.91954;50.00000;20.00000;5.66798
 39.92200;11.22083; 8.122824e-02; 99.95193;50.00000;20.00000;5.66735
 40.07900;11.22750; 8.262824e-02; 99.91815;50.00000;20.00000;5.66673
 40.23900;11.23417; 8.404434e-02; 99.95066;50.00000;20.00000;5.66611
 40.40700;11.24083; 8.555505e-02; 99.91954;50.00000;20.00000;5.66545
 40.56800;11.24750; 8.703439e-02; 99.95193;50.00000;20.00000;5.66482
 40.73500;11.25417; 8.845189e-02; 99.92337;50.00000;20.00000;5.66417
 40.90500;11.26083; 8.988555e-02; 99.95588;50.00000;20.00000;5.66351
 41.07300;11.26750; 9.149148e-02; 99.92732;50.00000;20.00000;5.66285
 41.24400;11.27417; 9.298847e-02; 99.94160;50.00000;20.00000;5.66218
 41.41600;11.28083; 9.443899e-02; 99.94021;50.00000;20.00000;5.66151
 41.59300;11.28750; 9.587450e-02; 99.96877;50.00000;20.00000;5.66082
 41.76700;11.29417; 9.735710e-02; 99.93510;50.00000;20.00000;5.66014
 41.94200;11.30083; 9.909056e-02; 99.96888;50.00000;20.00000;5.65945
 42.12200;11.30750;      0.10061; 99.94288;50.00000;20.00000;5.65875
 42.29800;11.31417;      0.10209; 99.94555;50.00000;20.00000;5.65806
 42.48200;11.32083;      0.10372; 99.94160;50.00000;20.00000;5.65734
 42.66900;11.32750;      0.10529; 99.96494;50.00000;20.00000;5.65660
 42.85300;11.33417;      0.10675; 99.93638;50.00000;20.00000;5.65588
 43.03700;11.34083;      0.10830; 99.96761;50.00000;20.00000;5.65516
 43.22600;11.34750;      0.10993; 99.94555;50.00000;20.00000;5.65442
 43.41400;11.35417;      0.11151; 99.96888;50.00000;20.00000;5.65369
 43.60200;11.36083;      0.11309; 99.94555;50.00000;20.00000;5.65295
 43.79500;11.36750;      0.11465; 99.94810;50.00000;20.00000;5.65219
 43.98900;11.37417;      0.11622; 99.94288;50.00000;20.00000;5.65143
 44.18200;11.38083;      0.11779; 99.96366;50.00000;20.00000;5.65067
 44.37700;11.38750;      0.11937; 99.93382;50.00000;20.00000;5.64991
 44.57600;11.39417;      0.12100; 99.95576;50.00000;20.00000;5.64913
 44.77500;11.40083;      0.12276; 99.93243;50.00000;20.00000;5.64835
 44.97600;11.40750;      0.12447; 99.95716;50.00000;20.00000;5.64756
 45.17500;11.41417;      0.12606; 99.93510;50.00000;20.00000;5.64678
 45.37900;11.42083;      0.12768; 99.96099;50.00000;20.00000;5.64598
 45.58300;11.42750;      0.12934; 99.94160;50.00000;20.00000;5.64518
 45.78800;11.43417;      0.13099; 99.96621;50.00000;20.00000;5.64437
 45.99600;11.44083;      0.13258; 99.94682;50.00000;20.00000;5.64355
 46.20300;11.44750;      0.13414; 99.97016;50.00000;20.00000;5.64274
 46.41100;11.45417;      0.13578; 99.94810;50.00000;20.00000;5.64192
 46.62400;11.46083;      0.13749; 99.96877;50.00000;20.00000;5.64108
 46.83700;11.46750;      0.13915; 99.94299;50.00000;20.00000;5.64025
 47.05200;11.47417;      0.14080; 99.96111;50.00000;20.00000;5.63940
 47.26500;11.48083;      0.14250; 99.93638;50.00000;20.00000;5.63856
 47.48200;11.48750;      0.14408; 99.95844;50.00000;20.00000;5.63771
 47.70100;11.49417;      0.14567; 99.93893;50.00000;20.00000;5.63685
 47.91700;11.50083;      0.14730; 99.96111;50.00000;20.00000;5.63600
 48.14000;11.50750;      0.14892; 99.94288;50.00000;20.00000;5.63512
 48.35900;11.51417;      0.15055; 99.96621;50.00000;20.00000;5.63426
 48.58100;11.52083;      0.15222; 99.94799;50.00000;20.00000;5.63338
 48.80600;11.52750;      0.15390; 99.97144;50.00000;20.00000;5.63250
 49.03300;11.53417;      0.15542; 99.95321;50.00000;20.00000;5.63160
 49.25800;11.54083;      0.15695; 99.97411;50.00000;20.00000;5.63071
 49.48800;11.54750;      0.15869; 99.95321;50.00000;20.00000;5.62981
 49.72000;11.55417;      0.16034; 99.97144;50.00000;20.00000;5.62889
 49.94900;11.56083;      0.16203; 99.94810;50.00000;20.00000;5.62799
 50.18100;11.56750;      0.16367; 99.96633;50.00000;20.00000;5.62707
 50.41600;11.57417;      0.16528; 99.94288;50.00000;20.00000;5.62615
 50.64800;11.58083;      0.16707; 99.96366;50.00000;20.00000;5.62523
 50.88500;11.58750;      0.16863; 99.94415;50.00000;20.00000;5.62430
 51.12200;11.59417;      0.17020; 99.96494;50.00000;20.00000;5.62336
 51.35700;11.60083;      0.17177; 99.94415;50.00000;20.00000;5.62243
 51.59800;11.60750;      0.17327; 99.96366;50.00000;20.00000;5.62148
 51.84000;11.61417;      0.17470; 99.94555;50.00000;20.00000;5.62052
 52.08200;11.62083;      0.17618; 99.96621;50.00000;20.00000;5.61957
 52.32200;11.62750;      0.17783; 99.94671;50.00000;20.00000;5.61862
 52.56700;11.63417;      0.17952; 99.96761;50.00000;20.00000;5.61765
 52.81100;11.64083;      0.18116; 99.94682;50.00000;20.00000;5.61668
 53.05700;11.64750;      0.18296; 99.96494;50.00000;20.00000;5.61571
 53.30700;11.65417;      0.18450; 99.94555;50.00000;20.00000;5.61472
 53.55300;11.66083;      0.18615; 99.96494;50.00000;20.00000;5.61375
 53.80500;11.66750;      0.18761; 99.94682;50.00000;20.00000;5.61275
 54.05500;11.67417;      0.18899; 99.96505;50.00000;20.00000;5.61176
 54.30600;11.68083;      0.19060; 99.94810;50.00000;20.00000;5.61077
 54.55800;11.68750;      0.19210; 99.96494;50.00000;20.00000;5.60977
 54.81300;11.69417;      0.19343; 99.95066;50.00000;20.00000;5.60876
 55.06600;11.70083;      0.19486; 99.96877;50.00000;20.00000;5.60776
 55.32500;11.70750;      0.19640; 99.95588;50.00000;20.00000;5.60673
 55.58200;11.71417;      0.19800; 99.97782;50.00000;20.00000;5.60571
 55.84100;11.72083;      0.19941; 99.96505;50.00000;20.00000;5.60468
 56.09800;11.72750;      0.20083; 99.98317;50.00000;20.00000;5.60366
 56.36000;11.73417;      0.20244; 99.96749;50.00000;20.00000;5.60262
 56.62200;11.74083;      0.20398; 99.98305;50.00000;20.00000;5.60159
 56.88300;11.74750;      0.20550; 99.96621;50.00000;20.00000;5.60055
 57.15100;11.75417;      0.20712; 99.98189;50.00000;20.00000;5.59949
 57.41100;11.76083;      0.20862; 99.96621;50.00000;20.00000;5.59845
 57.68000;11.76750;      0.21014; 99.98444;50.00000;20.00000;5.59738
 57.94500;11.77417;      0.21164; 99.97016;50.00000;20.00000;5.59633
 58.21100;11.78083;      0.21296; 99.98955;50.00000;20.00000;5.59527
 58.48200;11.78750;      0.21428; 99.97794;50.00000;20.00000;5.59420
 58.75200;11.79417;      0.21561; 99.99478;50.00000;20.00000;5.59312
 59.02000;11.80083;      0.21690; 99.97922;50.00000;20.00000;5.59206
 59.29100;11.80750;      0.21826; 99.99083;50.00000;20.00000;5.59098
 59.56300;11.81417;      0.21968; 99.97272;50.00000;20.00000;5.58990
 59.83900;11.82083;      0.22101; 99.98317;50.00000;20.00000;5.58880
 60.11000;11.82750;      0.22235; 99.95971;50.00000;20.00000;5.58772
 60.38600;11.83417;      0.22371; 99.96888;50.00000;20.00000;5.58662
 60.66200;11.84083;      0.22497; 99.94682;50.00000;20.00000;5.58552
 60.94100;11.84750;      0.22629; 99.96111;50.00000;20.00000;5.58441
 61.21600;11.85417;      0.22758; 99.94415;50.00000;20.00000;5.58331
 61.49400;11.86083;      0.22887; 99.95844;50.00000;20.00000;5.58221
 61.77100;11.86750;      0.23031; 99.94671;50.00000;20.00000;5.58110
 62.05400;11.87417;      0.23150; 99.96621;50.00000;20.00000;5.57997
 62.33500;11.88083;      0.23267; 99.95588;50.00000;20.00000;5.57885
 62.61400;11.88750;      0.23391; 99.96749;50.00000;20.00000;5.57774
 62.89800;11.89417;      0.23501; 99.96494;50.00000;20.00000;5.57661
 63.18100;11.90083;      0.23602; 99.96749;50.00000;20.00000;5.57548
 63.46800;11.90750;      0.23717; 99.97272;50.00000;20.00000;5.57433
 63.75000;11.91417;      0.23847; 99.97539;50.00000;20.00000;5.57321
 64.03500;11.92083;      0.23990; 99.97144;50.00000;20.00000;5.57207
 64.32300;11.92750;      0.24107; 99.97655;50.00000;20.00000;5.57092
 64.61200;11.93417;      0.24224; 99.95321;50.00000;20.00000;5.56976
 64.89900;11.94083;      0.24349; 99.96877;50.00000;20.00000;5.56861
 65.18800;11.94750;      0.24465; 99.96227;50.00000;20.00000;5.56746
 65.47500;11.95417;      0.24580; 99.96494;50.00000;20.00000;5.56631
 65.76800;11.96083;      0.24708; 99.97666;50.00000;20.00000;5.56514
 66.06100;11.96750;      0.24824; 99.96238;50.00000;20.00000;5.56397
 66.34700;11.97417;      0.24922; 99.97922;50.00000;20.00000;5.56282
 66.63900;11.98083;      0.25023; 99.97782;50.00000;20.00000;5.56165
 66.93200;11.98750;      0.25119; 99.98444;50.00000;20.00000;5.56048
 67.22500;11.99417;      0.25244; 99.99872;50.00000;20.00000;5.55931
 67.52000;12.00083;      0.25343; 99.98444;50.00000;20.00000;5.55813
 67.81500;12.00750;      0.25441; 99.99861;50.00000;20.00000;5.55694
 68.11200;12.01417;      0.25539; 99.99350;50.00000;20.00000;5.55575
 68.40700;12.02083;      0.25638; 99.99094;50.00000;20.00000;5.55457
 68.70600;12.02750;      0.25743; 99.99605;50.00000;20.00000;5.55337
 69.00200;12.03417;      0.25847; 99.98572;50.00000;20.00000;5.55219
 69.29900;12.04083;      0.25948; 99.98967;50.00000;20.00000;5.55099
