#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_50Kmin_05.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_6mm_50Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;12.02.2025 3:37:50 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_50Kmin_02
#TEMPCAL:                    ;06-01-2021 10:01
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_6mm_50Kmin
#SAMPLE:                     ;PMMA_DE_6mm_50Kmin
#SAMPLE MASS /mg:            ;8.6395
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;135.6664
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C....700�C/0.0....50.0K/min
#SEGMENT:                    ;S1-3/3
#SEG. 1:                     ;30�C/00:10/30�C
#SEG. 2:                     ;30�C/50.0(K/min)/700�C
#SEG. 3:                     ;700�C/00:10/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 30.02900; 0.76000; 2.723942e-03; 99.98461;50.00000;20.00000;5.70578;1
 30.02900; 0.80000; 2.708465e-03; 99.98461;50.00000;20.00000;5.70578;1
 30.03100; 0.84000; 2.878716e-03; 99.98461;50.00000;20.00000;5.70577;1
 30.03000; 0.88000; 2.770375e-03; 99.98461;50.00000;20.00000;5.70577;1
 30.03200; 0.92000; 2.863241e-03; 99.99224;50.00000;20.00000;5.70577;1
 30.03300; 0.96000; 2.971581e-03; 99.98322;50.00000;20.00000;5.70576;1
 30.03300; 1.00000; 2.925151e-03; 99.97940;50.00000;20.00000;5.70576;1
 30.03500; 1.04000; 2.909677e-03; 99.98322;50.00000;20.00000;5.70576;1
 30.03700; 1.08000; 2.894204e-03; 99.97546;50.00000;20.00000;5.70575;1
 30.03800; 1.12000; 3.064454e-03; 99.98322;50.00000;20.00000;5.70574;1
 30.03600; 1.16000; 2.987065e-03; 99.98322;50.00000;20.00000;5.70575;1
 30.03500; 1.20000; 2.909677e-03; 99.98322;50.00000;20.00000;5.70576;1
 30.03600; 1.24000; 3.018019e-03; 99.98322;50.00000;20.00000;5.70575;1
 30.03700; 1.28000; 3.079929e-03; 99.98333;50.00000;20.00000;5.70575;1
 30.03900; 1.32000; 3.033502e-03; 99.98333;50.00000;20.00000;5.70574;1
 30.03900; 1.36000; 3.172795e-03; 99.96782;50.00000;20.00000;5.70574;1
 30.03900; 1.40000; 3.281134e-03; 99.98333;50.00000;20.00000;5.70574;1
 30.03800; 1.44000; 3.343040e-03; 99.97940;50.00000;20.00000;5.70574;1
 30.03800; 1.48000; 3.250178e-03; 99.98322;50.00000;20.00000;5.70574;1
 30.04000; 1.52000; 3.172797e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.03900; 1.56000; 3.203749e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.04000; 1.60000; 3.327568e-03; 99.96377;50.00000;20.00000;5.70574;1
 30.03900; 1.64000; 3.265657e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.03900; 1.68000; 3.234703e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.03900; 1.72000; 3.296611e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.03700; 1.76000; 3.250176e-03; 99.95220;50.00000;20.00000;5.70575;1
 30.04000; 1.80000; 3.095412e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.04200; 1.84000; 3.126370e-03; 99.95220;50.00000;20.00000;5.70573;1
 30.04100; 1.88000; 3.265662e-03; 99.95220;50.00000;20.00000;5.70573;1
 30.03900; 1.92000; 3.157318e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.03900; 1.96000; 3.203749e-03; 99.96782;50.00000;20.00000;5.70574;1
 30.03700; 2.00000; 3.250176e-03; 99.96782;50.00000;20.00000;5.70575;1
 30.03700; 2.04000; 3.373992e-03; 99.95220;50.00000;20.00000;5.70575;1
 30.03800; 2.08000; 3.312086e-03; 99.96771;50.00000;20.00000;5.70574;1
 30.03800; 2.12000; 3.203747e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.03400; 2.16000; 3.265646e-03; 99.95220;50.00000;20.00000;5.70576;1
 30.03500; 2.20000; 3.250172e-03; 99.93669;50.00000;20.00000;5.70576;1
 30.03500; 2.24000; 3.203741e-03; 99.95220;50.00000;20.00000;5.70576;1
 30.03800; 2.28000; 3.265655e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.03600; 2.32000; 3.157312e-03; 99.94838;50.00000;20.00000;5.70575;1
 30.03800; 2.36000; 3.203747e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.03600; 2.40000; 3.079927e-03; 99.93669;50.00000;20.00000;5.70575;1
 30.03500; 2.44000; 3.296603e-03; 99.95220;50.00000;20.00000;5.70576;1
 30.03700; 2.48000; 3.188268e-03; 99.95220;50.00000;20.00000;5.70575;1
 30.03500; 2.52000; 3.219218e-03; 99.96771;50.00000;20.00000;5.70576;1
 30.03800; 2.56000; 3.265655e-03; 99.95220;50.00000;20.00000;5.70574;1
 30.03200; 2.60000; 3.281119e-03; 99.95220;50.00000;20.00000;5.70577;1
 30.03500; 2.64000; 3.312080e-03; 99.95220;50.00000;20.00000;5.70576;1
 30.03500; 2.68000; 3.312080e-03; 99.93669;50.00000;20.00000;5.70576;1
 30.03300; 2.72000; 3.281121e-03; 99.93669;50.00000;20.00000;5.70576;1
 30.03200; 2.76000; 3.188257e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.03500; 2.80000; 3.373988e-03; 99.93669;50.00000;20.00000;5.70576;1
 30.03200; 2.84000; 3.219211e-03; 99.92893;50.00000;20.00000;5.70577;1
 30.03200; 2.88000; 3.265642e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.03100; 2.92000; 3.296594e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.02800; 2.96000; 3.281110e-03; 99.93275;50.00000;20.00000;5.70578;1
 30.02800; 3.00000; 3.296587e-03; 99.93669;50.00000;20.00000;5.70578;1
 30.03100; 3.04000; 3.373978e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.03000; 3.08000; 3.373976e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.03000; 3.12000; 3.281114e-03; 99.93669;50.00000;20.00000;5.70577;1
 30.03000; 3.16000; 3.203730e-03; 99.95220;50.00000;20.00000;5.70577;1
 30.02700; 3.20000; 3.327539e-03; 99.94838;50.00000;20.00000;5.70579;1
 30.02900; 3.24000; 3.281112e-03; 99.95220;50.00000;20.00000;5.70578;1
 30.02400; 3.28000; 3.420393e-03; 99.94433;50.00000;20.00000;5.70580;1
 30.02500; 3.32000; 3.234673e-03; 99.93657;50.00000;20.00000;5.70579;1
 30.02200; 3.36000; 3.281097e-03; 99.93657;50.00000;20.00000;5.70581;1
 30.02500; 3.40000; 3.296580e-03; 99.93669;50.00000;20.00000;5.70579;1
 30.02400; 3.44000; 3.172763e-03; 99.93669;50.00000;20.00000;5.70580;1
 30.02100; 3.48000; 3.281094e-03; 99.93669;50.00000;20.00000;5.70581;1
 30.02300; 3.52000; 3.435868e-03; 99.92118;50.00000;20.00000;5.70580;1
 30.02200; 3.56000; 3.404912e-03; 99.92500;50.00000;20.00000;5.70581;1
 30.02100; 3.60000; 3.312048e-03; 99.92118;50.00000;20.00000;5.70581;1
 30.02200; 3.64000; 3.265620e-03; 99.92118;50.00000;20.00000;5.70581;1
 30.02000; 3.68000; 3.172754e-03; 99.93669;50.00000;20.00000;5.70581;1
 30.01800; 3.72000; 3.327518e-03; 99.93669;50.00000;20.00000;5.70582;1
 30.01700; 3.76000; 3.234655e-03; 99.93669;50.00000;20.00000;5.70582;1
 30.01500; 3.80000; 3.342988e-03; 99.94444;50.00000;20.00000;5.70583;1
 30.01800; 3.84000; 3.435856e-03; 99.93541;50.00000;20.00000;5.70582;1
 30.01300; 3.88000; 3.296553e-03; 99.93148;50.00000;20.00000;5.70584;1
 30.01600; 3.92000; 3.281083e-03; 99.92372;50.00000;20.00000;5.70583;1
 30.01400; 3.96000; 3.234649e-03; 99.93923;50.00000;20.00000;5.70584;1
 30.01300; 4.00000; 3.312030e-03; 99.93530;50.00000;20.00000;5.70584;1
 30.01500; 4.04000; 3.327511e-03; 99.93530;50.00000;20.00000;5.70583;1
 30.01000; 4.08000; 3.327500e-03; 99.93530;50.00000;20.00000;5.70585;1
 30.01500; 4.12000; 3.327511e-03; 99.91979;50.00000;20.00000;5.70583;1
 30.01300; 4.16000; 3.342984e-03; 99.93530;50.00000;20.00000;5.70584;1
 30.01200; 4.20000; 3.281074e-03; 99.91979;50.00000;20.00000;5.70584;1
 30.01500; 4.24000; 3.342988e-03; 99.93541;50.00000;20.00000;5.70583;1
 30.01300; 4.28000; 3.312030e-03; 99.92372;50.00000;20.00000;5.70584;1
 30.01100; 4.32000; 3.389409e-03; 99.91990;50.00000;20.00000;5.70585;1
 30.01000; 4.36000; 3.342977e-03; 99.90439;50.00000;20.00000;5.70585;1
 30.01000; 4.40000; 3.342977e-03; 99.90439;50.00000;20.00000;5.70585;1
 30.01100; 4.44000; 3.342979e-03; 99.91990;50.00000;20.00000;5.70585;1
 30.00700; 4.48000; 3.265587e-03; 99.90439;50.00000;20.00000;5.70586;1
 30.01000; 4.52000; 3.265593e-03; 99.91990;50.00000;20.00000;5.70585;1
 30.00900; 4.56000; 3.265591e-03; 99.91990;50.00000;20.00000;5.70586;1
 30.01100; 4.60000; 3.157258e-03; 99.91990;50.00000;20.00000;5.70585;1
 30.00900; 4.64000; 3.188207e-03; 99.91990;50.00000;20.00000;5.70586;1
 30.00800; 4.68000; 3.312019e-03; 99.90428;50.00000;20.00000;5.70586;1
 30.00700; 4.72000; 3.265587e-03; 99.91979;50.00000;20.00000;5.70586;1
 30.00600; 4.76000; 3.281061e-03; 99.91597;50.00000;20.00000;5.70587;1
 30.00800; 4.80000; 3.265589e-03; 99.91597;50.00000;20.00000;5.70586;1
 30.00400; 4.84000; 3.265580e-03; 99.91597;50.00000;20.00000;5.70587;1
 30.00400; 4.88000; 3.281057e-03; 99.90046;50.00000;20.00000;5.70587;1
 30.00600; 4.92000; 3.250108e-03; 99.90046;50.00000;20.00000;5.70587;1
 30.00100; 4.96000; 3.327480e-03; 99.89270;50.00000;20.00000;5.70589;1
 30.00200; 5.00000; 3.250099e-03; 99.90428;50.00000;20.00000;5.70588;1
 30.00300; 5.04000; 3.342961e-03; 99.90428;50.00000;20.00000;5.70588;1
 30.00200; 5.08000; 3.250099e-03; 99.90428;50.00000;20.00000;5.70588;1
 30.00300; 5.12000; 3.157241e-03; 99.90439;50.00000;20.00000;5.70588;1
 30.00200; 5.16000; 3.265576e-03; 99.90439;50.00000;20.00000;5.70588;1
 30.00100; 5.20000; 3.203667e-03; 99.90439;50.00000;20.00000;5.70589;1
 29.99800; 5.24000; 3.281043e-03; 99.90821;50.00000;20.00000;5.70590;1
 29.99700; 5.28000; 3.311994e-03; 99.90439;50.00000;20.00000;5.70590;1
 29.99700; 5.32000; 3.281041e-03; 99.90439;50.00000;20.00000;5.70590;1
 29.99900; 5.36000; 3.141756e-03; 99.91990;50.00000;20.00000;5.70589;1
 29.99700; 5.40000; 3.296518e-03; 99.90439;50.00000;20.00000;5.70590;1
 29.99900; 5.44000; 3.234616e-03; 99.90439;50.00000;20.00000;5.70589;1
 29.99700; 5.48000; 3.281041e-03; 99.89652;50.00000;20.00000;5.70590;1
 29.99600; 5.52000; 3.157226e-03; 99.90428;50.00000;20.00000;5.70591;1
 29.99800; 5.56000; 3.250090e-03; 99.90428;50.00000;20.00000;5.70590;1
 29.99700; 5.60000; 3.157228e-03; 99.90428;50.00000;20.00000;5.70590;1
 29.99700; 5.64000; 3.126275e-03; 99.91979;50.00000;20.00000;5.70590;1
 29.99500; 5.68000; 3.327466e-03; 99.91979;50.00000;20.00000;5.70591;1
 29.99800; 5.72000; 3.172707e-03; 99.91979;50.00000;20.00000;5.70590;1
 29.99900; 5.76000; 3.219139e-03; 99.90428;50.00000;20.00000;5.70589;1
 30.00000; 5.80000; 3.296524e-03; 99.90428;50.00000;20.00000;5.70589;1
 30.00100; 5.84000; 3.203667e-03; 99.89270;50.00000;20.00000;5.70589;1
 30.00100; 5.88000; 3.250097e-03; 99.90428;50.00000;20.00000;5.70589;1
 29.99900; 5.92000; 3.327475e-03; 99.90428;50.00000;20.00000;5.70589;1
 29.99700; 5.96000; 3.234611e-03; 99.90428;50.00000;20.00000;5.70590;1
 29.99700; 6.00000; 3.219135e-03; 99.90428;50.00000;20.00000;5.70590;1
 30.00200; 6.04000; 3.342959e-03; 99.91215;50.00000;20.00000;5.70588;1
 30.00000; 6.08000; 3.312001e-03; 99.90439;50.00000;20.00000;5.70589;1
 29.99800; 6.12000; 3.404856e-03; 99.90439;50.00000;20.00000;5.70590;1
 29.99900; 6.16000; 3.327475e-03; 99.90439;50.00000;20.00000;5.70589;1
 29.99900; 6.20000; 3.296522e-03; 99.90439;50.00000;20.00000;5.70589;1
 30.00000; 6.24000; 3.296524e-03; 99.90439;50.00000;20.00000;5.70589;1
 30.00100; 6.28000; 3.296527e-03; 99.90439;50.00000;20.00000;5.70589;1
 30.00100; 6.32000; 3.358433e-03; 99.89664;50.00000;20.00000;5.70589;1
 30.00300; 6.36000; 3.312008e-03; 99.90428;50.00000;20.00000;5.70588;1
 30.00100; 6.40000; 3.358433e-03; 99.90428;50.00000;20.00000;5.70589;1
 30.00200; 6.44000; 3.281052e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00300; 6.48000; 3.234624e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00500; 6.52000; 3.250105e-03; 99.90046;50.00000;20.00000;5.70587;1
 30.00400; 6.56000; 3.095336e-03; 99.88877;50.00000;20.00000;5.70587;1
 30.00300; 6.60000; 3.219147e-03; 99.90428;50.00000;20.00000;5.70588;1
 30.00600; 6.64000; 3.219154e-03; 99.90428;50.00000;20.00000;5.70587;1
 30.00700; 6.68000; 3.358447e-03; 99.90428;50.00000;20.00000;5.70586;1
 30.00900; 6.72000; 3.234637e-03; 99.90428;50.00000;20.00000;5.70586;1
 30.00700; 6.76000; 3.312017e-03; 99.90428;50.00000;20.00000;5.70586;1
 30.00500; 6.80000; 3.250105e-03; 99.90428;50.00000;20.00000;5.70587;1
 30.01000; 6.84000; 3.157256e-03; 99.90428;50.00000;20.00000;5.70585;1
 30.00600; 6.88000; 3.203677e-03; 99.90428;50.00000;20.00000;5.70587;1
 30.00800; 6.92000; 3.265589e-03; 99.89652;50.00000;20.00000;5.70586;1
 30.00900; 6.96000; 3.312021e-03; 99.88888;50.00000;20.00000;5.70586;1
 30.00900; 7.00000; 3.312021e-03; 99.88888;50.00000;20.00000;5.70586;1
 30.00900; 7.04000; 3.141777e-03; 99.88495;50.00000;20.00000;5.70586;1
 30.00900; 7.08000; 3.157254e-03; 99.88888;50.00000;20.00000;5.70586;1
 30.01100; 7.12000; 3.281072e-03; 99.88888;50.00000;20.00000;5.70585;1
 30.01100; 7.16000; 3.203688e-03; 99.88888;50.00000;20.00000;5.70585;1
 30.01200; 7.20000; 3.234644e-03; 99.88888;50.00000;20.00000;5.70584;1
 30.01200; 7.24000; 3.172737e-03; 99.88495;50.00000;20.00000;5.70584;1
 30.01100; 7.28000; 3.048921e-03; 99.88877;50.00000;20.00000;5.70585;1
 30.01100; 7.32000; 3.219165e-03; 99.88877;50.00000;20.00000;5.70585;1
 30.01100; 7.36000; 3.188211e-03; 99.88877;50.00000;20.00000;5.70585;1
 30.01300; 7.40000; 3.064402e-03; 99.90034;50.00000;20.00000;5.70584;1
 30.01200; 7.44000; 3.188214e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.00800; 7.48000; 3.234635e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.01200; 7.52000; 3.219167e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01100; 7.56000; 3.079874e-03; 99.88877;50.00000;20.00000;5.70585;1
 30.01200; 7.60000; 3.048923e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01200; 7.64000; 3.172737e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01200; 7.68000; 3.079876e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01300; 7.72000; 3.203693e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01100; 7.76000; 3.110828e-03; 99.87326;50.00000;20.00000;5.70585;1
 30.01200; 7.80000; 3.141783e-03; 99.87326;50.00000;20.00000;5.70584;1
 30.01400; 7.84000; 3.048927e-03; 99.87326;50.00000;20.00000;5.70584;1
 30.01300; 7.88000; 3.141786e-03; 99.87326;50.00000;20.00000;5.70584;1
 30.01100; 7.92000; 3.048921e-03; 99.88877;50.00000;20.00000;5.70585;1
 30.01400; 7.96000; 3.095358e-03; 99.87708;50.00000;20.00000;5.70584;1
 30.01200; 8.00000; 3.188214e-03; 99.87719;50.00000;20.00000;5.70584;1
 30.01200; 8.04000; 3.064399e-03; 99.88877;50.00000;20.00000;5.70584;1
 30.01200; 8.08000; 3.157260e-03; 99.88101;50.00000;20.00000;5.70584;1
 30.01100; 8.12000; 3.079874e-03; 99.87326;50.00000;20.00000;5.70585;1
 30.01300; 8.16000; 3.079879e-03; 99.87326;50.00000;20.00000;5.70584;1
 30.01000; 8.20000; 3.079872e-03; 99.88101;50.00000;20.00000;5.70585;1
 30.00900; 8.24000; 3.095347e-03; 99.88888;50.00000;20.00000;5.70586;1
 30.01300; 8.28000; 3.110832e-03; 99.88888;50.00000;20.00000;5.70584;1
 30.01100; 8.32000; 3.110828e-03; 99.88888;50.00000;20.00000;5.70585;1
 30.01300; 8.36000; 3.033448e-03; 99.88888;50.00000;20.00000;5.70584;1
 30.01000; 8.40000; 3.079872e-03; 99.88113;50.00000;20.00000;5.70585;1
 30.01100; 8.44000; 3.017967e-03; 99.88888;50.00000;20.00000;5.70585;1
 30.00800; 8.48000; 3.110821e-03; 99.87326;50.00000;20.00000;5.70586;1
 30.01000; 8.52000; 3.033442e-03; 99.87326;50.00000;20.00000;5.70585;1
 30.00900; 8.56000; 3.017963e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00900; 8.60000; 3.095347e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00700; 8.64000; 3.157250e-03; 99.87326;50.00000;20.00000;5.70586;1
 30.00900; 8.68000; 3.002486e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00700; 8.72000; 3.002482e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00700; 8.76000; 2.894145e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00700; 8.80000; 2.971529e-03; 99.88877;50.00000;20.00000;5.70586;1
 30.00900; 8.84000; 2.940580e-03; 99.88101;50.00000;20.00000;5.70586;1
 30.00700; 8.88000; 3.002482e-03; 99.87719;50.00000;20.00000;5.70586;1
 30.00400; 8.92000; 3.002476e-03; 99.88877;50.00000;20.00000;5.70587;1
 30.00500; 8.96000; 2.894141e-03; 99.87326;50.00000;20.00000;5.70587;1
 30.00700; 9.00000; 2.909622e-03; 99.87326;50.00000;20.00000;5.70586;1
 30.00200; 9.04000; 2.940565e-03; 99.87326;50.00000;20.00000;5.70588;1
 30.00600; 9.08000; 2.956050e-03; 99.88495;50.00000;20.00000;5.70587;1
 30.00400; 9.12000; 2.909616e-03; 99.87326;50.00000;20.00000;5.70587;1
 30.00300; 9.16000; 2.956044e-03; 99.87326;50.00000;20.00000;5.70588;1
 30.00400; 9.20000; 2.863186e-03; 99.87326;50.00000;20.00000;5.70587;1
 30.00300; 9.24000; 2.770324e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00200; 9.28000; 2.894136e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00200; 9.32000; 2.847706e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00200; 9.36000; 2.894136e-03; 99.88877;50.00000;20.00000;5.70588;1
 30.00100; 9.40000; 2.925087e-03; 99.87326;50.00000;20.00000;5.70589;1
 30.00300; 9.44000; 2.847707e-03; 99.87326;50.00000;20.00000;5.70588;1
 29.99900; 9.48000; 2.878653e-03; 99.87326;50.00000;20.00000;5.70589;1
 29.99800; 9.52000; 2.894128e-03; 99.86932;50.00000;20.00000;5.70590;1
 30.00100; 9.56000; 2.894134e-03; 99.85763;50.00000;20.00000;5.70589;1
 30.00200; 9.60000; 2.816752e-03; 99.87326;50.00000;20.00000;5.70588;1
 30.00000; 9.64000; 2.894132e-03; 99.87326;50.00000;20.00000;5.70589;1
 30.00100; 9.68000; 2.925087e-03; 99.85775;50.00000;20.00000;5.70589;1
 30.00000; 9.72000; 2.986991e-03; 99.85775;50.00000;20.00000;5.70589;1
 30.00200; 9.76000; 2.956042e-03; 99.85775;50.00000;20.00000;5.70588;1
 30.00100; 9.80000; 2.909610e-03; 99.86932;50.00000;20.00000;5.70589;1
 30.00100; 9.84000; 2.971517e-03; 99.87326;50.00000;20.00000;5.70589;1
 29.99800; 9.88000; 2.986987e-03; 99.87326;50.00000;20.00000;5.70590;1
 29.99900; 9.92000; 3.002466e-03; 99.87326;50.00000;20.00000;5.70589;1
 29.99700; 9.96000; 2.986985e-03; 99.87326;50.00000;20.00000;5.70590;1
 30.00100; 9.96333; 3.002470e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00200; 9.96667; 2.971519e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00200; 9.97000; 2.971519e-03; 99.87326;50.00000;20.00000;5.70588;2
 29.99900; 9.97333; 2.986989e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00100; 9.97667; 3.002470e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00100; 9.98000; 3.033423e-03; 99.87326;50.00000;20.00000;5.70589;2
 29.99900; 9.98333; 3.048896e-03; 99.87326;50.00000;20.00000;5.70589;2
 29.99700; 9.98667; 3.048892e-03; 99.87326;50.00000;20.00000;5.70590;2
 30.00000; 9.99000; 3.048898e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00000; 9.99333; 3.033421e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00000; 9.99667; 3.033421e-03; 99.87326;50.00000;20.00000;5.70589;2
 29.99900;10.00000; 3.017943e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00200;10.00333; 3.002472e-03; 99.87326;50.00000;20.00000;5.70588;2
 29.99800;10.00667; 2.956034e-03; 99.87326;50.00000;20.00000;5.70590;2
 30.00100;10.01000; 2.925087e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00200;10.01333; 2.894136e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00100;10.01667; 2.894134e-03; 99.87326;50.00000;20.00000;5.70589;2
 29.99900;10.02000; 2.894130e-03; 99.87326;50.00000;20.00000;5.70589;2
 29.99900;10.02333; 2.909606e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00100;10.02667; 2.925087e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00100;10.03000; 2.925087e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00300;10.03333; 2.925091e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00000;10.03667; 2.940562e-03; 99.87326;50.00000;20.00000;5.70589;2
 30.00200;10.04000; 2.956042e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00300;10.04333; 2.986997e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00400;10.04667; 3.002476e-03; 99.87326;50.00000;20.00000;5.70587;2
 30.00200;10.05000; 2.971519e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00400;10.05333; 2.971523e-03; 99.87326;50.00000;20.00000;5.70587;2
 30.00200;10.05667; 2.971519e-03; 99.87326;50.00000;20.00000;5.70588;2
 30.00100;10.06000; 2.956040e-03; 99.87326;50.00000;20.00000;5.70589;2
